artistID,tag_count,fan_count,log_fan_count,word_count,char_count,log_word_count,log_char_count,log_tag_count,pictureURL_valid
36,37.0,14,0.35203512914570945,1,5,0.0,0.2711427933172336,0.5320182969466372,1
37,12.0,5,0.19194478095439876,2,11,0.19498750024038547,0.4422148490875525,0.37513887753897257,1
38,16.0,5,0.19194478095439876,3,13,0.33333333333333337,0.4802599777933174,0.4143740579617374,1
39,17.0,11,0.3130484543012849,7,40,0.6666666666666666,0.7454553795560894,0.4227338110100577,1
40,25.0,14,0.35203512914570945,2,9,0.19498750024038547,0.39721701254324104,0.4765157154590408,1
41,10.0,7,0.2422073466937723,2,10,0.19498750024038547,0.42074002302680524,0.3507062384981527,1
43,8.0,3,0.12110367334688617,1,8,0.0,0.37121353086414843,0.32135697308998945,1
44,20.0,1,0.0,2,7,0.19498750024038547,0.3421441115406376,0.44527925146253433,1
45,50.0,39,0.5234013682319691,3,24,0.33333333333333337,0.6233619693161631,0.575052544506732,1
46,19.0,5,0.19194478095439876,3,24,0.33333333333333337,0.6233619693161631,0.4381434039775855,1
47,30.0,6,0.21887732010275102,1,7,0.0,0.3421441115406376,0.5022407563822904,1
48,2.0,3,0.12110367334688617,2,16,0.19498750024038547,0.528178615367165,0.16067848654499473,1
49,12.0,6,0.21887732010275102,1,6,0.0,0.30918792202299866,0.37513887753897257,1
50,6.0,3,0.12110367334688617,1,12,0.0,0.461969774066217,0.28460076491753955,1
51,381.0,111,0.7032920134902956,2,11,0.19498750024038547,0.4422148490875525,0.8695526120707011,1
52,66.0,23,0.43415212764817107,1,9,0.0,0.39721701254324104,0.6149609406697156,1
53,173.0,75,0.6355432993362086,1,3,0.0,0.1710720557703188,0.7545420764268828,1
54,76.0,18,0.3933359526424362,1,12,0.0,0.461969774066217,0.6353070034156922,1
55,401.0,298,0.8748531390094462,2,13,0.19498750024038547,0.4802599777933174,0.8770162651347786,1
56,209.0,151,0.7566469726830947,2,9,0.19498750024038547,0.39721701254324104,0.7820458175200515,1
57,49.0,19,0.402297694885083,2,20,0.19498750024038547,0.5803307153402323,0.5721562941949663,1
58,197.0,82,0.6509370195204708,1,9,0.0,0.39721701254324104,0.7734400495082103,1
59,247.0,107,0.6969380162100823,2,9,0.19498750024038547,0.39721701254324104,0.8063712701424952,1
60,1.0,2,0.0708411076075126,2,11,0.19498750024038547,0.4422148490875525,0.10137683792006826,1
61,64.0,25,0.44813684286560235,2,9,0.19498750024038547,0.39721701254324104,0.6105286056764215,1
62,12.0,3,0.12110367334688617,2,13,0.19498750024038547,0.4802599777933174,0.37513887753897257,1
63,92.0,41,0.5319257744040359,1,6,0.0,0.30918792202299866,0.6629192429272852,1
64,149.0,71,0.6260969086025697,1,8,0.0,0.37121353086414843,0.732834780739961,1
65,454.0,369,0.9120779602451619,1,8,0.0,0.37121353086414843,0.8951293705939611,1
66,48.0,19,0.402297694885083,1,9,0.0,0.39721701254324104,0.5692015298350791,1
67,730.0,429,0.9383346158853612,1,7,0.0,0.3421441115406376,0.9644716205105508,1
68,48.0,17,0.38388956190879747,1,8,0.0,0.37121353086414843,0.5692015298350791,1
69,76.0,29,0.4731388024925956,1,4,0.0,0.22614495677292212,0.6353070034156922,1
70,219.0,85,0.6571405943471642,1,4,0.0,0.22614495677292212,0.7888496424757383,1
71,102.0,57,0.5883193435593105,1,4,0.0,0.22614495677292212,0.6778562801967041,1
72,701.0,282,0.86524435801505,2,12,0.19498750024038547,0.461969774066217,0.958551175094025,1
73,34.0,7,0.2422073466937723,3,12,0.33333333333333337,0.461969774066217,0.5199904930549886,1
74,2.0,1,0.0,1,5,0.0,0.2711427933172336,0.16067848654499473,1
75,59.0,32,0.4897909843168535,1,10,0.0,0.42074002302680524,0.5988218905225802,1
76,26.0,15,0.3633110200406585,1,10,0.0,0.42074002302680524,0.4820354596349842,1
77,85.0,43,0.540053550056227,2,14,0.19498750024038547,0.4972877500901558,0.6514744004688817,1
78,3.0,2,0.0708411076075126,2,14,0.19498750024038547,0.4972877500901558,0.2027536758401365,1
79,23.0,1,0.0,2,15,0.19498750024038547,0.5132161673109564,0.4648090003051995,1
80,70.0,14,0.35203512914570945,2,13,0.19498750024038547,0.4802599777933174,0.6234419169834328,1
81,211.0,107,0.6969380162100823,1,10,0.0,0.42074002302680524,0.7834321393814336,1
82,38.0,9,0.2811940215381969,2,11,0.19498750024038547,0.4422148490875525,0.5358173640839673,1
83,8.0,1,0.0,2,10,0.19498750024038547,0.42074002302680524,0.32135697308998945,1
84,72.0,41,0.5319257744040359,2,8,0.19498750024038547,0.37121353086414843,0.6275048410592374,1
85,58.0,21,0.418949876709341,2,14,0.19498750024038547,0.4972877500901558,0.5963637509567715,1
86,40.0,18,0.3933359526424362,2,11,0.19498750024038547,0.4422148490875525,0.5431316812205043,1
87,10.0,1,0.0,2,11,0.19498750024038547,0.4422148490875525,0.3507062384981527,1
88,167.0,124,0.7224783912677044,1,8,0.0,0.37121353086414843,0.749409765222739,1
89,767.0,611,1.0,2,9,0.19498750024038547,0.39721701254324104,0.9716931899055408,1
90,24.0,6,0.21887732010275102,1,7,0.0,0.3421441115406376,0.470779456274898,1
91,42.0,11,0.3130484543012849,2,11,0.19498750024038547,0.4422148490875525,0.5500975625488135,1
92,3.0,1,0.0,2,9,0.19498750024038547,0.39721701254324104,0.2027536758401365,1
93,40.0,16,0.3739030913974302,2,17,0.19498750024038547,0.5422855866344671,0.5431316812205043,1
94,9.0,2,0.0708411076075126,3,17,0.33333333333333337,0.5422855866344671,0.3367665660575173,1
95,56.0,13,0.33998099344963717,2,10,0.19498750024038547,0.42074002302680524,0.5913199455715636,1
96,47.0,42,0.5360369210002781,2,13,0.19498750024038547,0.4802599777933174,0.5661858382252678,1
97,85.0,80,0.6466754504707088,1,5,0.0,0.2711427933172336,0.6514744004688817,1
98,67.0,22,0.4267162961438438,1,5,0.0,0.2711427933172336,0.6171277338018739,1
99,111.0,49,0.5623880430763937,1,4,0.0,0.22614495677292212,0.6901081165978126,1
100,56.0,19,0.402297694885083,1,3,0.0,0.1710720557703188,0.5913199455715636,1
101,23.0,5,0.19194478095439876,1,4,0.0,0.22614495677292212,0.4648090003051995,1
102,8.0,1,0.0,1,5,0.0,0.2711427933172336,0.32135697308998945,1
103,17.0,12,0.3270331695187162,2,11,0.19498750024038547,0.4422148490875525,0.4227338110100577,1
104,5.0,1,0.0,1,5,0.0,0.2711427933172336,0.26205532446506297,1
105,0.0,1,0.0,1,5,0.0,0.2711427933172336,0.0,1
106,5.0,1,0.0,3,12,0.33333333333333337,0.461969774066217,0.26205532446506297,1
107,36.0,24,0.4412843697295075,1,6,0.0,0.30918792202299866,0.5281179094995201,1
108,6.0,1,0.0,1,12,0.0,0.461969774066217,0.28460076491753955,1
109,0.0,1,0.0,2,12,0.19498750024038547,0.461969774066217,0.0,1
110,0.0,1,0.0,1,13,0.0,0.4802599777933174,0.0,1
111,0.0,1,0.0,5,23,0.5283208335737187,0.6132869048578713,0.0,0
112,0.0,1,0.0,2,12,0.19498750024038547,0.461969774066217,0.0,1
113,2.0,4,0.16009034819131068,2,17,0.19498750024038547,0.5422855866344671,0.16067848654499473,1
114,1.0,1,0.0,1,9,0.0,0.39721701254324104,0.10137683792006826,1
115,0.0,1,0.0,1,6,0.0,0.30918792202299866,0.0,1
116,1.0,1,0.0,1,7,0.0,0.3421441115406376,0.10137683792006826,1
117,0.0,1,0.0,3,14,0.33333333333333337,0.4972877500901558,0.0,1
118,0.0,1,0.0,1,10,0.0,0.42074002302680524,0.0,1
119,0.0,1,0.0,4,25,0.4406426982957874,0.6330418298365358,0.0,0
120,1.0,3,0.12110367334688617,1,4,0.0,0.22614495677292212,0.10137683792006826,1
121,7.0,3,0.12110367334688617,1,5,0.0,0.2711427933172336,0.3041305137602047,1
122,3.0,1,0.0,1,11,0.0,0.4422148490875525,0.2027536758401365,1
123,0.0,1,0.0,2,13,0.19498750024038547,0.4802599777933174,0.0,1
124,0.0,1,0.0,5,23,0.5283208335737187,0.6132869048578713,0.0,0
125,0.0,1,0.0,1,6,0.0,0.30918792202299866,0.0,1
126,39.0,8,0.2627858885619114,2,11,0.19498750024038547,0.4422148490875525,0.5395202418976538,1
127,0.0,1,0.0,3,11,0.33333333333333337,0.4422148490875525,0.0,1
128,2.0,1,0.0,2,10,0.19498750024038547,0.42074002302680524,0.16067848654499473,1
129,0.0,1,0.0,1,5,0.0,0.2711427933172336,0.0,1
130,4.0,1,0.0,2,13,0.19498750024038547,0.4802599777933174,0.235389728137449,1
131,0.0,1,0.0,2,10,0.19498750024038547,0.42074002302680524,0.0,1
132,13.0,2,0.0708411076075126,2,11,0.19498750024038547,0.4422148490875525,0.3859776028376078,1
133,0.0,1,0.0,1,5,0.0,0.2711427933172336,0.0,0
134,4.0,1,0.0,2,12,0.19498750024038547,0.461969774066217,0.235389728137449,1
135,0.0,1,0.0,1,6,0.0,0.30918792202299866,0.0,1
136,0.0,1,0.0,1,7,0.0,0.3421441115406376,0.0,1
137,16.0,5,0.19194478095439876,3,13,0.33333333333333337,0.4802599777933174,0.4143740579617374,1
138,8.0,5,0.19194478095439876,2,13,0.19498750024038547,0.4802599777933174,0.32135697308998945,1
139,0.0,1,0.0,2,15,0.19498750024038547,0.5132161673109564,0.0,1
140,1.0,1,0.0,1,10,0.0,0.42074002302680524,0.10137683792006826,1
141,10.0,3,0.12110367334688617,2,11,0.19498750024038547,0.4422148490875525,0.3507062384981527,1
142,2.0,1,0.0,1,4,0.0,0.22614495677292212,0.16067848654499473,1
143,2.0,1,0.0,2,16,0.19498750024038547,0.528178615367165,0.16067848654499473,1
144,0.0,1,0.0,2,12,0.19498750024038547,0.461969774066217,0.0,1
145,0.0,1,0.0,1,6,0.0,0.30918792202299866,0.0,1
146,13.0,1,0.0,1,4,0.0,0.22614495677292212,0.3859776028376078,1
147,0.0,1,0.0,2,14,0.19498750024038547,0.4972877500901558,0.0,1
148,3.0,2,0.0708411076075126,2,9,0.19498750024038547,0.39721701254324104,0.2027536758401365,1
149,0.0,1,0.0,4,21,0.4406426982957874,0.591812078797124,0.0,1
150,0.0,1,0.0,1,9,0.0,0.39721701254324104,0.0,1
151,43.0,9,0.2811940215381969,2,11,0.19498750024038547,0.4422148490875525,0.5534599143382891,1
152,86.0,71,0.6260969086025697,2,14,0.19498750024038547,0.4972877500901558,0.6531652385068145,1
153,38.0,33,0.49500676474431643,1,9,0.0,0.39721701254324104,0.5358173640839673,1
154,563.0,393,0.9230584737764844,1,9,0.0,0.39721701254324104,0.9265388161142731,1
155,116.0,77,0.640081623820001,2,15,0.19498750024038547,0.5132161673109564,0.696495850628962,1
156,13.0,10,0.2978462033624548,1,4,0.0,0.22614495677292212,0.3859776028376078,1
157,467.0,266,0.8550762137127776,2,15,0.19498750024038547,0.5132161673109564,0.8992495264690986,1
158,5.0,1,0.0,2,9,0.19498750024038547,0.39721701254324104,0.26205532446506297,1
159,312.0,229,0.8290139910289268,2,8,0.19498750024038547,0.37121353086414843,0.8404158969997991,1
160,1.0,1,0.0,2,8,0.19498750024038547,0.37121353086414843,0.10137683792006826,1
161,103.0,121,0.7182340772343971,2,16,0.19498750024038547,0.528178615367165,0.6792693912991773,1
162,104.0,49,0.5623880430763937,4,19,0.4406426982957874,0.5682890683135597,0.6806689795999833,1
163,388.0,258,0.849761258809716,2,10,0.19498750024038547,0.42074002302680524,0.8722084335004944,1
164,1.0,1,0.0,2,9,0.19498750024038547,0.39721701254324104,0.10137683792006826,1
165,19.0,5,0.19194478095439876,2,11,0.19498750024038547,0.4422148490875525,0.4381434039775855,1
166,124.0,70,0.623653292979563,2,15,0.19498750024038547,0.5132161673109564,0.7061691844123471,1
167,73.0,47,0.5552558009950572,2,15,0.19498750024038547,0.5132161673109564,0.6294947474195884,1
168,0.0,1,0.0,2,12,0.19498750024038547,0.461969774066217,0.0,1
169,0.0,1,0.0,2,10,0.19498750024038547,0.42074002302680524,0.0,1
170,44.0,35,0.5049932352556836,1,3,0.0,0.1710720557703188,0.5567467012274384,1
171,70.0,34,0.5000713416409478,1,13,0.0,0.4802599777933174,0.6234419169834328,1
172,172.0,83,0.653029447750922,1,7,0.0,0.3421441115406376,0.7536991008290926,1
173,376.0,242,0.8386202314251074,1,7,0.0,0.3421441115406376,0.8676256295007924,1
174,51.0,26,0.4547306695163101,2,17,0.19498750024038547,0.5422855866344671,0.577892553379109,1
175,40.0,13,0.33998099344963717,1,8,0.0,0.37121353086414843,0.5431316812205043,1
176,117.0,76,0.637827196812092,1,9,0.0,0.39721701254324104,0.6977405888768398,1
177,0.0,1,0.0,3,19,0.33333333333333337,0.5682890683135597,0.0,1
178,15.0,6,0.21887732010275102,2,17,0.19498750024038547,0.5422855866344671,0.405507351680273,1
179,6.0,2,0.0708411076075126,2,9,0.19498750024038547,0.39721701254324104,0.28460076491753955,1
180,85.0,49,0.5623880430763937,1,7,0.0,0.3421441115406376,0.6514744004688817,1
181,26.0,25,0.44813684286560235,2,13,0.19498750024038547,0.4802599777933174,0.4820354596349842,1
182,259.0,129,0.7293308644037991,1,5,0.0,0.2711427933172336,0.813282281516558,1
183,54.0,33,0.49500676474431643,1,10,0.0,0.42074002302680524,0.5860959666356017,1
184,105.0,61,0.5999713716694408,2,11,0.19498750024038547,0.4422148490875525,0.6820553014613654,1
185,9.0,8,0.2627858885619114,1,7,0.0,0.3421441115406376,0.3367665660575173,1
186,23.0,25,0.44813684286560235,1,10,0.0,0.42074002302680524,0.4648090003051995,1
187,202.0,97,0.6799619868992743,1,4,0.0,0.22614495677292212,0.7770875168793593,1
188,99.0,68,0.6186610770982425,1,5,0.0,0.2711427933172336,0.6735331321150346,1
189,45.0,21,0.418949876709341,4,17,0.4406426982957874,0.5422855866344671,0.5599612451606469,1
190,595.0,400,0.9261353072112888,1,4,0.0,0.22614495677292212,0.934610152856688,1
191,160.0,82,0.6509370195204708,1,11,0.0,0.4422148490875525,0.7431851721581183,1
192,130.0,38,0.5189779504731149,2,10,0.19498750024038547,0.42074002302680524,0.713026183650142,1
193,116.0,52,0.5725685343394833,3,15,0.33333333333333337,0.5132161673109564,0.696495850628962,1
194,1.0,5,0.19194478095439876,3,17,0.33333333333333337,0.5422855866344671,0.10137683792006826,1
195,89.0,43,0.540053550056227,2,11,0.19498750024038547,0.4422148490875525,0.6581235391475067,1
196,62.0,75,0.6355432993362086,1,6,0.0,0.30918792202299866,0.6059577380075291,1
197,128.0,50,0.5658478723518289,2,9,0.19498750024038547,0.39721701254324104,0.7107760490938082,1
198,193.0,181,0.7881178363152395,4,16,0.4406426982957874,0.528178615367165,0.7704551324090497,1
199,149.0,128,0.7279817019546768,2,11,0.19498750024038547,0.4422148490875525,0.732834780739961,1
200,19.0,13,0.33998099344963717,2,14,0.19498750024038547,0.4972877500901558,0.4381434039775855,1
201,3.0,6,0.21887732010275102,1,9,0.0,0.39721701254324104,0.2027536758401365,1
202,37.0,20,0.4108221010571497,1,4,0.0,0.22614495677292212,0.5320182969466372,1
203,207.0,114,0.7079103176820406,1,4,0.0,0.22614495677292212,0.7806462292192455,1
204,101.0,52,0.5725685343394833,2,11,0.19498750024038547,0.4422148490875525,0.6764293824268003,1
205,30.0,20,0.4108221010571497,2,11,0.19498750024038547,0.4422148490875525,0.5022407563822904,1
206,170.0,84,0.655097112935627,1,4,0.0,0.22614495677292212,0.7519984321165585,1
207,292.0,248,0.8428818004748694,2,14,0.19498750024038547,0.4972877500901558,0.8307585374251326,1
208,74.0,40,0.5277155545593374,1,12,0.0,0.461969774066217,0.6314579428198926,1
209,186.0,157,0.7634110045776296,3,19,0.33333333333333337,0.5682890683135597,0.7650802964598901,1
210,121.0,85,0.6571405943471642,2,10,0.19498750024038547,0.42074002302680524,0.7026162357366782,1
211,67.0,23,0.43415212764817107,2,16,0.19498750024038547,0.528178615367165,0.6171277338018739,1
212,168.0,108,0.6985483102724139,2,9,0.19498750024038547,0.39721701254324104,0.7502777550779451,1
213,6.0,2,0.0708411076075126,2,12,0.19498750024038547,0.461969774066217,0.28460076491753955,1
214,19.0,8,0.2627858885619114,1,9,0.0,0.39721701254324104,0.4381434039775855,1
215,116.0,39,0.5234013682319691,2,12,0.19498750024038547,0.461969774066217,0.696495850628962,1
216,17.0,7,0.2422073466937723,1,12,0.0,0.461969774066217,0.4227338110100577,1
217,202.0,134,0.7359246910545069,4,19,0.4406426982957874,0.5682890683135597,0.7770875168793593,1
218,3.0,5,0.19194478095439876,2,7,0.19498750024038547,0.3421441115406376,0.2027536758401365,1
219,23.0,12,0.3270331695187162,2,7,0.19498750024038547,0.3421441115406376,0.4648090003051995,1
220,270.0,222,0.8236139599448195,4,21,0.4406426982957874,0.591812078797124,0.8193427134111665,1
221,142.0,69,0.621175014987834,1,6,0.0,0.30918792202299866,0.7258451160371252,1
222,85.0,59,0.5942424758394816,2,12,0.19498750024038547,0.461969774066217,0.6514744004688817,1
223,53.0,42,0.5360369210002781,3,14,0.33333333333333337,0.4972877500901558,0.5834122975550524,1
224,0.0,2,0.0708411076075126,2,13,0.19498750024038547,0.4802599777933174,0.0,1
225,151.0,125,0.7238705553584346,1,8,0.0,0.37121353086414843,0.7347719727867738,1
226,131.0,115,0.7094230169061966,5,23,0.5283208335737187,0.6132869048578713,0.7141384008832838,1
227,598.0,480,0.9579171082256812,2,11,0.19498750024038547,0.4422148490875525,0.9353444934520903,1
228,194.0,235,0.833513355613133,3,13,0.33333333333333337,0.4802599777933174,0.7712070922214163,1
229,360.0,304,0.8783244254257079,2,11,0.19498750024038547,0.4422148490875525,0.8612829180531378,1
230,263.0,236,0.8342521121851422,2,9,0.19498750024038547,0.39721701254324104,0.8155152388033521,1
231,31.0,27,0.4610846667965233,2,16,0.19498750024038547,0.528178615367165,0.5068841896003413,1
232,7.0,3,0.12110367334688617,2,14,0.19498750024038547,0.4972877500901558,0.3041305137602047,1
233,231.0,138,0.7410262408999528,3,15,0.33333333333333337,0.5132161673109564,0.7966172657220245,1
234,339.0,258,0.849761258809716,1,7,0.0,0.3421441115406376,0.8525174619393229,1
235,44.0,22,0.4267162961438438,1,4,0.0,0.22614495677292212,0.5567467012274384,1
236,19.0,13,0.33998099344963717,5,24,0.5283208335737187,0.6233619693161631,0.4381434039775855,1
237,64.0,42,0.5360369210002781,2,10,0.19498750024038547,0.42074002302680524,0.6105286056764215,1
238,239.0,111,0.7032920134902956,2,14,0.19498750024038547,0.4972877500901558,0.8015755663627168,1
239,29.0,19,0.402297694885083,2,12,0.19498750024038547,0.461969774066217,0.497445052602512,1
240,1.0,5,0.19194478095439876,2,14,0.19498750024038547,0.4972877500901558,0.10137683792006826,1
241,67.0,26,0.4547306695163101,2,12,0.19498750024038547,0.461969774066217,0.6171277338018739,1
242,0.0,1,0.0,3,15,0.33333333333333337,0.5132161673109564,0.0,1
243,4.0,1,0.0,2,10,0.19498750024038547,0.42074002302680524,0.235389728137449,1
244,5.0,1,0.0,2,14,0.19498750024038547,0.4972877500901558,0.26205532446506297,1
245,45.0,28,0.4672156702124243,5,24,0.5283208335737187,0.6233619693161631,0.5599612451606469,1
246,40.0,21,0.418949876709341,2,19,0.19498750024038547,0.5682890683135597,0.5431316812205043,1
247,8.0,7,0.2422073466937723,1,7,0.0,0.3421441115406376,0.32135697308998945,1
248,23.0,4,0.16009034819131068,2,14,0.19498750024038547,0.4972877500901558,0.4648090003051995,1
249,33.0,11,0.3130484543012849,1,6,0.0,0.30918792202299866,0.5157508958818057,1
250,54.0,50,0.5658478723518289,2,10,0.19498750024038547,0.42074002302680524,0.5860959666356017,1
251,112.0,51,0.5692405162124885,2,15,0.19498750024038547,0.5132161673109564,0.6914081772586238,1
252,16.0,6,0.21887732010275102,1,5,0.0,0.2711427933172336,0.4143740579617374,1
253,130.0,25,0.44813684286560235,2,11,0.19498750024038547,0.4422148490875525,0.713026183650142,1
254,0.0,1,0.0,2,11,0.19498750024038547,0.4422148490875525,0.0,1
255,1.0,1,0.0,1,4,0.0,0.22614495677292212,0.10137683792006826,1
256,31.0,16,0.3739030913974302,2,10,0.19498750024038547,0.42074002302680524,0.5068841896003413,1
257,308.0,241,0.837899753418682,2,12,0.19498750024038547,0.461969774066217,0.8385347667416989,1
258,36.0,20,0.4108221010571497,2,11,0.19498750024038547,0.4422148490875525,0.5281179094995201,1
259,2.0,2,0.0708411076075126,2,10,0.19498750024038547,0.42074002302680524,0.16067848654499473,1
260,9.0,4,0.16009034819131068,1,7,0.0,0.3421441115406376,0.3367665660575173,1
261,44.0,30,0.47886769832255466,2,12,0.19498750024038547,0.461969774066217,0.5567467012274384,1
262,46.0,22,0.4267162961438438,3,13,0.33333333333333337,0.4802599777933174,0.5631066537291419,1
263,6.0,6,0.21887732010275102,2,10,0.19498750024038547,0.42074002302680524,0.28460076491753955,1
264,2.0,1,0.0,2,12,0.19498750024038547,0.461969774066217,0.16067848654499473,1
265,157.0,82,0.6509370195204708,2,11,0.19498750024038547,0.4422148490875525,0.740434197111665,1
266,39.0,18,0.3933359526424362,2,11,0.19498750024038547,0.4422148490875525,0.5395202418976538,1
267,87.0,27,0.4610846667965233,1,3,0.0,0.1710720557703188,0.6548367522583575,1
268,26.0,6,0.21887732010275102,2,12,0.19498750024038547,0.461969774066217,0.4820354596349842,1
269,5.0,3,0.12110367334688617,2,8,0.19498750024038547,0.37121353086414843,0.26205532446506297,1
270,18.0,12,0.3270331695187162,2,14,0.19498750024038547,0.4972877500901558,0.4306414590265689,1
271,58.0,14,0.35203512914570945,2,7,0.19498750024038547,0.3421441115406376,0.5963637509567715,1
272,16.0,3,0.12110367334688617,2,11,0.19498750024038547,0.4422148490875525,0.4143740579617374,1
273,2.0,4,0.16009034819131068,1,5,0.0,0.2711427933172336,0.16067848654499473,1
274,0.0,1,0.0,4,17,0.4406426982957874,0.5422855866344671,0.0,1
275,9.0,2,0.0708411076075126,2,11,0.19498750024038547,0.4422148490875525,0.3367665660575173,1
276,27.0,14,0.35203512914570945,2,10,0.19498750024038547,0.42074002302680524,0.4873544407576761,1
277,0.0,1,0.0,2,10,0.19498750024038547,0.42074002302680524,0.0,1
278,65.0,30,0.47886769832255466,1,4,0.0,0.22614495677292212,0.6127615629632156,1
279,99.0,37,0.5144396259893224,1,6,0.0,0.30918792202299866,0.6735331321150346,1
280,0.0,1,0.0,3,11,0.33333333333333337,0.4422148490875525,0.0,1
281,0.0,1,0.0,1,7,0.0,0.3421441115406376,0.0,1
282,0.0,2,0.0708411076075126,2,7,0.19498750024038547,0.3421441115406376,0.0,1
283,49.0,38,0.5189779504731149,2,12,0.19498750024038547,0.461969774066217,0.5721562941949663,1
284,2.0,2,0.0708411076075126,2,15,0.19498750024038547,0.5132161673109564,0.16067848654499473,1
285,191.0,91,0.6689236428376161,2,13,0.19498750024038547,0.4802599777933174,0.7689395140654043,1
286,16.0,5,0.19194478095439876,2,10,0.19498750024038547,0.42074002302680524,0.4143740579617374,1
287,50.0,8,0.2627858885619114,1,6,0.0,0.30918792202299866,0.575052544506732,1
288,528.0,484,0.9593640371494596,1,7,0.0,0.3421441115406376,0.9171688144811574,1
289,931.0,522,0.9725432896256234,2,14,0.19498750024038547,0.4972877500901558,0.9999999999999999,1
290,75.0,89,0.6650835834469943,2,13,0.19498750024038547,0.4802599777933174,0.6333951348667054,1
291,288.0,260,0.8511052321212218,2,14,0.19498750024038547,0.4972877500901558,0.8287481159234747,1
292,762.0,407,0.9291588923924874,2,18,0.19498750024038547,0.555629636717774,0.9707378902235967,1
293,199.0,128,0.7279817019546768,2,14,0.19498750024038547,0.4972877500901558,0.7749099700351028,1
294,129.0,160,0.7666972895934809,2,11,0.19498750024038547,0.4422148490875525,0.7119054435964898,1
295,365.0,397,0.9248232935191065,1,7,0.0,0.3421441115406376,0.8632947222816728,1
296,100.0,81,0.6488192279062236,1,9,0.0,0.39721701254324104,0.6749884263244661,1
297,26.0,21,0.418949876709341,2,10,0.19498750024038547,0.42074002302680524,0.4820354596349842,1
298,194.0,243,0.8393377505812833,2,10,0.19498750024038547,0.42074002302680524,0.7712070922214163,1
299,188.0,209,0.8131197959422327,2,14,0.19498750024038547,0.4972877500901558,0.7666362245525238,1
300,424.0,473,0.9553557855320283,2,10,0.19498750024038547,0.42074002302680524,0.8851535142366354,1
301,185.0,148,0.7531641529912869,2,11,0.19498750024038547,0.4422148490875525,0.7642960808473535,1
302,201.0,305,0.8788963266531138,1,4,0.0,0.22614495677292212,0.7763652642445343,1
303,5.0,5,0.19194478095439876,4,18,0.4406426982957874,0.555629636717774,0.26205532446506297,1
304,46.0,51,0.5692405162124885,2,15,0.19498750024038547,0.5132161673109564,0.5631066537291419,1
305,33.0,32,0.4897909843168535,2,16,0.19498750024038547,0.528178615367165,0.5157508958818057,1
