tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,artistID
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6660346821555126,0.1233664408316421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7356483694283146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7795935833317473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7077236253246476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669474481531956,0.070859187733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7394476953046363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6711615612306083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7413111079206168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847477620490829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042352754574085216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996307603190674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1408783121440756,0.0,0.0,0.0,0.0,0.0,0.0,0.23855447710664274,0.0,0.0,0.0,0.8400736855011921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4036347402162822,0.0,0.0,0.1620214974543593,0.0,0.0,0.0,0.0,0.0,0.1962953364723161,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5786085329888293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814798688609397,0.0,0.0,0.0,0.7988555912227175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886233450458628,0.4192536759934118,0.1794151927111069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333527363471689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1185028560108824,0.0,0.0,0.0,0.0,0.0,0.0,0.1001013723704895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1947248897384499,18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3655179474735671,0.2031094601288604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908373919309044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889199513377204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9573532585827498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737052187145357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769147316728353,0.0,0.0,0.0,0.0,0.0,0.634807014693298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3405071060812703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9402419426446358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15085828258146916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906108399861064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91130337803366,0.1687963964609506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516381136247066,0.0,0.0,0.1941799682045329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22233487009171987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1103905175293158,0.1635768900812274,0.0,0.0979636712804249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754279336682052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0591485138396081,0.0,0.0,0.996388205998043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06772468479753607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009613354943508,0.4452528555866277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637735817526936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
0.0,0.1031833072103708,0.1048057628159148,0.0,0.0790711165938365,0.103646883818256,0.0,0.0,0.0,0.0,0.0,0.0963420376816456,0.0,0.0,0.5796369542154082,0.0,0.0991816037732609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172218331165564,0.0,0.0,0.0952575221641218,0.0,0.0,0.089147981971001,0.3024682740174277,0.1404304263036362,0.0,0.0,0.124479485389717,0.0,0.0,0.0,0.0,0.10906927738967839,0.0,0.0952327943503257,0.0,0.0,0.0,0.0982027101510212,0.0,0.2307564576788587,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845587241162947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4669838462148321,0.0,0.0,0.1801772138247412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20630180239300672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
0.0,0.1043660801736825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5862812355097123,0.2150510372017765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6242969435807667,0.0,0.0,0.2890483295439821,0.0,0.0,0.0901698703525599,0.1019784723890733,0.0710200783763821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33095856072907565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1167007901462484,32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408233009804736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912877762740317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418582991558436,0.0,0.0,0.1079307090883738,0.0923756192460495,0.0,0.0,0.0,0.0490529474522955,0.0,0.06092102580936293,0.0,0.0,0.0,0.9654049709571298,0.0,0.0,0.0,0.0,0.0,0.154930619624743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1288481499305454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6208458030343191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6857363661461232,0.0,0.0,0.0,0.0,0.0,0.3301460940300762,0.0,0.0,0.1879353122647934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4388953392654243,0.0,0.0,0.7544546901939189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4880256157370083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
0.0,0.0,0.0,0.0,0.1181569882835068,0.0,0.1639866238022607,0.0,0.0,0.0,0.0,0.4318954445540242,0.0,0.0,0.3712109866130458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6099853542102801,0.0,0.0,0.0,0.2846890853477429,0.1495920579169895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1772613161276287,0.1629836264589608,0.0,0.1423075915831213,0.0,0.0,0.0,0.2934911500573723,0.0,0.0,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384185429098094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3455005619720901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182085556184372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9759021601855972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947494543946436,0.0,0.0,0.1827867584994318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20928971500629312,0.0,0.1827393090505499,0.0,0.0,0.0,0.0,0.0,0.0,44
0.0,0.0,0.0,0.0,0.1292129325379233,0.0,0.0,0.0,0.0,0.0,0.0,0.0393589902096275,0.0,0.0,0.2368013564492933,0.0434299907884093,0.0405190492730324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7060369520916527,0.0,0.0,0.1945796441756873,0.0,0.0,0.0364199744373182,0.0,0.0,0.0,0.0,0.0,0.597134803625209,0.0,0.0,0.0242309562209575,0.17823399729770728,0.0,0.0,0.0,0.0,0.0,0.0401191380253451,0.0,0.0,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090595327986148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166662523266845,0.0,0.0,46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9874018394961898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406396185202293,0.0,0.0,0.0,0.0725127924026154,0.0,0.0,47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7327192053723529,0.1085744786781783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647442186567846,0.0,0.0,0.1249018892558512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14301189550437773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010136190264116,0.0,0.0,0.0,0.0,0.0,0.4337908001893633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
0.0,0.4935684360411229,0.0668439083021867,0.0354018634379555,0.0420255394752915,0.0110174647710352,0.0,0.0,0.103145355445436,0.0114075199283366,0.0114115691722667,0.0307229209511551,0.0,0.0118801866722412,0.0528122532511979,0.0113002236320527,0.0105428140745917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347130900407923,0.0,0.0227747119841396,0.0,0.0810055338631969,0.0638474662549409,0.0,0.0,0.6216014058940165,0.2239122708157954,0.0107887010644168,0.0,0.0,0.0103580600977203,0.0,0.0,0.0819617469145051,0.08115698358525833,0.03061906306691718,0.1315998217789446,0.03061906306691716,0.0,0.0228312478732803,0.0313162786854135,0.0,0.5028438532342755,51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168853475910608,0.0,0.0464028049760508,0.0,0.0,0.2392972359487521,0.0,0.0,0.2070460037131524,0.0,0.0,0.0,0.0,0.06281952139096961,0.7610621726630489,0.0,0.0,0.0,0.0,0.0917609037518975,0.0,0.0,0.0,0.0,0.0338189114600425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1050656707992019,0.0,0.0458685418110521,0.0,0.0,0.0517252547751585,0.047298991353238,0.22489384001795887,0.0,52
0.0,0.0268040482301088,0.0816765462532715,0.0,0.1232423778665276,0.4307915530718003,0.0,0.0,0.0,0.4460430170419211,0.0278875841043711,0.0250268836541638,0.0,0.0580655823921099,0.6883335707478134,0.1933083457024107,0.02576452105434,0.0,0.0,0.0,0.0,0.0,0.0,0.2308900428108322,0.0848318231630989,0.0,0.0834852358588074,0.0303094292950308,0.0247451577914838,0.0520101298999526,0.0,0.0,0.0,0.0364797758608679,0.0,0.0,0.0,0.0,0.0,0.0,0.0154075426971371,0.02833305357828481,0.0,0.0247387342184124,0.0,0.0308992664804089,0.0278974931344774,0.0,0.0,0.0,53
0.0,0.0,0.0470438970049786,0.0,0.1064773548275988,0.0465237139278052,0.0,0.0,0.0,0.3853664739038152,0.0,0.0,0.0,0.0501667504852246,0.2973487655830477,0.0477177265826143,0.0,0.2315462861116136,0.0,0.0,0.0,0.0,0.0,0.797925565543817,0.0732919008215814,0.0,0.0,0.0,0.0427580024345563,0.0,0.0,0.0,0.0,0.0945519740598223,0.0455577079123598,0.0,0.0,0.0,0.0,0.0,0.0266232187204499,0.0489576499809448,0.0,0.0,0.0,0.0,0.0,0.0,0.26198552340450765,0.0,54
0.0,0.1918222968675886,0.1339514777209321,0.0,0.036749169054038,0.0,0.0,0.0,0.012527124880256,0.0124691105565766,0.012473536625569,0.6268642679151157,0.0,0.0649288197520359,0.2597714690840875,0.0370554876083354,0.0,0.2996811021200625,0.0,0.0,0.0,0.0,0.015154299903949831,0.0114747018071693,0.0379435109645391,0.0,0.0124470701523392,0.0,0.0553399733125646,0.1279467743705659,0.0,0.0,0.0234292415363377,0.5547659428677446,0.0,0.0,0.0,0.0,0.0,0.0437900777344849,0.0137829470938385,0.0633639293027811,0.016734245695762488,0.0553256076590765,0.0,0.0276411990873162,0.0124779687287405,0.0570509838542276,0.31195119893686024,0.0268116489271012,55
0.0259081046757585,0.0218556003874298,0.0443985162393431,0.0,0.0837415844279642,0.0,0.0,0.0,0.0,0.0681930896154801,0.0227390985392769,0.5101632068711996,0.0,0.2604017067764779,0.7191097548738731,0.3602756393006349,0.0210079862378643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226908504953721,0.0,0.0201768134265281,0.0212041219563771,0.0221260008787787,0.0,0.0,0.0297450368912018,0.0,0.0,0.0,0.0619195166805521,0.0,0.0,0.0125630685801644,0.0,0.0,0.0,0.0,0.0,0.0227471782069589,0.0416012870308077,0.02472535069557865,0.0,56
0.0,0.0,0.0,0.0,0.0,0.0784751989982201,0.0,0.0,0.0,0.6500278712437475,0.0,0.0,0.0,0.0,0.313475934918036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6729618323140224,0.0,0.0,0.0,0.0883411377401301,0.0,0.0757954563355478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081311207136495,0.0,0.0,0.0,57
0.0,0.0,0.0,0.0249485640982014,0.1421588714546636,0.0931713416232724,0.0,0.0,0.1938375186584695,0.048234959603028,0.0,0.2598143786336701,0.0,0.1004671177980661,0.5954895058977393,0.238906367826405,0.1114467066866473,0.4250668446601373,0.0237680615439098,0.0,0.0,0.0,0.0,0.3551058597896089,0.0733895056214046,0.0,0.0481496994713449,0.0,0.0428149444188913,0.0224974401017171,0.0,0.0,0.0,0.0631185943148118,0.0,0.0,0.0,0.0,0.0,0.0,0.0133293367892091,0.049022848203021704,0.032367010520109527,0.0428038301262956,0.0323670105201095,0.0,0.0,0.022069352012203,0.47220194985758046,0.0,58
0.0,0.3588197396648062,0.0251352983250216,0.0133121539625112,0.180152526781477,0.0,0.0,0.0,0.103428593402644,0.0,0.0,0.1270800561265041,0.016822360054775762,0.0,0.2383077425127814,0.0509906436075606,0.0118932353155701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0881087940369315,0.0,0.0128459539813234,0.0,0.0114226840822821,0.0120042734811348,0.0125261760962852,0.0,0.5319614180694517,0.0841976758771292,0.2190711201782797,0.0,0.0,0.2220115104359122,0.0,0.0,0.0782355253566676,0.013078903066138507,0.01727051808087732,0.0799380321465574,0.01727051808087737,0.0,0.0386335282378888,0.0588792626868017,0.013997744036622406,0.5810881826307106,59
