tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,userID
0.0,0.0,0.0,0.0339469987750904,0.5699355064396651,0.018110904427829637,0.0,0.0,0.023549172375515553,0.0,0.023448434252523336,0.08838102223550305,0.03332196322195495,0.0,0.11575290578831367,0.027863570403862312,0.0,0.0,0.0,0.10357204489741084,0.07358833105371132,0.0,0.12193185811312136,0.11216800452360208,0.13909014742934162,0.1455991829665218,0.02339868113309506,0.0,0.0,0.0,0.0,0.31933701911344026,0.0,0.1871048097237753,0.04433713606958011,0.0,0.0,0.08939149450686022,0.1394463259910716,0.09329483915362241,0.6192474571288759,0.0,0.05317218548094838,0.0,0.05359877662827811,0.0,0.02345676596171995,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.07072284068016647,0.0,0.0,0.0,0.0,0.3725288320163932,0.0,0.21607867651238247,0.1600929079228956,0.0,0.0,0.38784598031456263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06138921687511798,0.06451486733356135,0.0,0.0,0.0,0.6787585143170628,0.0,0.0,0.0,0.0,0.0,0.24288397862402133,0.0,0.0,0.06536905093973228,0.0,0.06589349540610139,0.0,0.0,0.06328725894001919,0.3053185491882703,0.0,13
0.0,0.4359117263840963,0.03953267926694916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07588246572892592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3955150359943327,0.45024741247421596,0.05359729354021207,0.0,0.23476798598708884,0.24258728090020423,0.0,0.0,0.34901019784225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4526143227480437,14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
0.0,0.0,0.0,0.13587889062710154,0.37099410011020223,0.0,0.0,0.0,0.0,0.0,0.0,0.058960122579188486,0.0,0.022799175363976947,0.06756772748103994,0.0,0.0,0.2279990774147774,0.17259926314695645,0.0,0.0,0.0,0.08759942041805592,0.08058478184267115,0.34974253416846657,0.0,0.0,0.0,0.0,0.0,0.042618770700222325,0.0,0.0,0.6445624891236468,0.0,0.0,0.0,0.0,0.05009116372569504,0.17939243972565297,0.31458432305746953,0.0,0.06207574166161015,0.0,0.06257376448345293,0.0,0.0,0.0,0.24161376971015547,0.0,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6755773171197805,0.0,0.0,0.7372891485660421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
0.0,0.033239033957803504,0.08440421235261478,0.0,0.050943269809824644,0.0,0.0,0.0,0.05209690878543504,0.0,0.0,0.26379933889936313,0.0,0.10800852813398754,0.08002362671103762,0.06849053558699442,0.0,0.6231461405192146,0.0,0.0,0.0,0.0,0.0,0.0,0.06574864705635308,0.0,0.0,0.0,0.06137171020297023,0.0,0.0,0.0,0.0,0.6559461176886991,0.0,0.0,0.0,0.0,0.0,0.0,0.10508580897405127,0.06321616610587953,0.0,0.0,0.0,0.0,0.0,0.0,0.22892360996995312,0.0,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8187612566994457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5741341346131096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
0.0,0.16781943668257557,0.08522911579580893,0.0,0.19290431664860686,0.08428670356931449,0.0,0.0,0.0,0.08727073520475698,0.087301713059455,0.0,0.1033851713527444,0.09088676870779158,0.06733809799743093,0.0,0.08065549227147731,0.0,0.0,0.09181257708316078,0.09132645834670097,0.1033224037798053,0.0,0.0,0.06639122500158122,0.4015448744267279,0.08711647542229069,0.0,0.0,0.0,0.0,0.2899841945414618,0.24597028692085665,0.05709972783514707,0.08253659688616437,0.0894796291610196,0.20245597550045935,0.3169682895850681,0.0,0.0,0.5787973026832133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18765350610239215,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44378764669349363,0.0,0.0,0.0,0.0,0.0,0.0,0.4871772911649434,0.0,0.0,0.0,0.0,0.0,0.7521374951532724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3803889790544364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06721643202406073,0.0,0.0,0.0,0.0,0.8918255262546734,0.0,0.0,0.0,0.0,0.0,0.17729274803125947,0.0,0.06923654429418093,0.0,0.0,0.0,0.0,0.0,0.13858928180121874,0.0,0.0,25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04681452537736357,0.0,0.06147684069143786,0.0,0.4151022763215198,0.0,0.0,0.0,0.0,0.0,0.0,0.25934714268226555,0.0,0.0,0.7766827899717045,0.0,0.0,0.0,0.11982944127749262,0.0,0.0,0.0,0.0,0.12918574883794798,0.2671415216663437,0.22092839679722268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
0.0,0.0,0.0,0.0,0.37751370157159014,0.0,0.0,0.20159277091461691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1796771914058736,0.17872585715481823,0.0,0.0,0.0,0.38978283437599126,0.0,0.17048692157805548,0.0,0.0,0.0,0.0,0.0,0.16045459757002506,0.0,0.16152410037758025,0.1751116128798856,0.0,0.0,0.0,0.0,0.6607452734176497,0.0,0.16142580438366594,0.0,0.1627208953880657,0.0,0.0,0.0,0.0,0.0,27
0.0,0.2424704176155965,0.49256605095406075,0.0,0.3716183785958757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38916819328287733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2517368499668532,0.0,0.0,0.0,0.0,0.0,0.23692336386333326,0.16499870488914012,0.0,0.25856555688240856,0.0,0.22898251557107202,0.0,0.0,0.1393772045227295,0.0,0.0,0.22378751021951,0.0,0.0,0.0,0.0,0.0,0.27112725969722046,28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3789488839920448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4222646742447096,0.3884512761783373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761824153135406,0.0,0.0,0.0,0.0,0.4829193807955664,0.0,0.46659194095614187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
0.0,0.7231465222292882,0.19011035667058035,0.0,0.0,0.025637486025752033,0.0,0.0,0.08000593190929757,0.0,0.053109122881887905,0.17475774856196075,0.0,0.03686003705603162,0.13654819192923995,0.18406823351174806,0.032710640681455516,0.0,0.0,0.0,0.0,0.0,0.0,0.016285446718208363,0.06058265531090009,0.0,0.0,0.0,0.015708228447483614,0.26412828204568484,0.0,0.0,0.25770224368575206,0.1331548492090505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06477559231727603,0.0,0.4280892421329908,31
0.0,0.0,0.0,0.0,0.37709194071527646,0.0,0.5233548613524726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3348579372056038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48373637515525447,0.0,0.4876173075152106,0.0,0.0,0.0,0.0,0.0,32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19251190880125274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18965544205393792,0.0,0.0,0.0,0.0,0.0,0.0,0.11068249341310707,0.19210343513146289,0.0,0.0,0.0,0.0,0.15986344613693862,0.0,0.0,0.18200419276645782,0.6906007639173902,0.0,0.0,0.0,0.0,0.5849823684633088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
0.0,0.5204148630010192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884737021363176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2991456422207922,0.0,0.0,0.0,0.0,0.0,0.5416446778118629,0.0,0.0,0.0,34
0.0,0.0,0.0,0.0,0.04629166558537151,0.060679387004565884,0.0,0.0,0.06311995515874441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05806521814629971,0.0,0.06191738273353362,0.0,0.0,0.0,0.0,0.0,0.09559227410679769,0.0,0.0,0.9563123910867727,0.0,0.0,0.0,0.20876440079683845,0.0,0.08221407022555957,0.0,0.06441785972115348,0.0,0.0,0.0,0.0,0.06944761953236431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277295867437063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4189181369724611,0.0,0.32995055670752155,0.4769374062510202,0.0,0.0,0.4579000092135673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8692254908439706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49441586348645633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
0.0,0.0,0.0,0.0,0.0,0.3426012710601671,0.0,0.0,0.0,0.0,0.0,0.09098724259114696,0.0,0.47497968323608464,0.27371005138102067,0.0,0.046834491257682596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5829159732732913,0.0,0.0,0.0,0.0,0.0,0.0,0.14282837941984008,0.33156287672389023,0.0,0.15587529596534794,0.23512156079158952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05071178678471313,0.13911674529572457,0.0,0.0,39
0.0,0.10855832005554147,0.0,0.0,0.04753718857612156,0.0,0.14844481176285923,0.0,0.14584108478380106,0.0,0.0,0.13032086902682824,0.0,0.6215201281391721,0.27380182390331026,0.0,0.0,0.025843662919712563,0.0,0.01696895071979756,0.0,0.0,0.0,0.02968638898256855,0.07362320900273146,0.6122669907527218,0.0,0.0,0.128853856203373,0.0,0.0,0.05359535330586813,0.0,0.12663918149743414,0.0,0.1488399432090254,0.0,0.0,0.0,0.0,0.08023069838041197,0.1327264101032224,0.0,0.0,0.0,0.0,0.0,0.0,0.023735301503663864,0.0,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07063309441114184,0.0,0.0,0.0,0.0,0.0,0.0,0.0627266593496146,0.0,0.070590211395644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905908518012182,0.0,0.0,0.0,0.06113278153633862,0.0,0.0,0.0,0.0,0.03295302088169695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7138659912623743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.700282333433443,0.0,0.0,42
0.0,0.06345632649873001,0.0,0.0,0.2778723323624319,0.25496567915730206,0.0,0.0,0.061569063290923834,0.07542637663988785,0.14147465660482386,0.16505089450895666,0.0,0.15219380857857176,0.1636846624782827,0.25216965526684676,0.06535214300221838,0.19638541612587312,0.06504188786181259,0.04463538810285923,0.0,0.0,0.3018126007569576,0.3774230745436332,0.36580149988279254,0.04338091524218642,0.12235121104345273,0.05637894500398392,0.0,0.0,0.0,0.05090873628326584,0.03986011345896428,0.15730366539025734,0.0,0.0,0.0,0.0,0.08629134945668233,0.04966663742731557,0.39602578960663437,0.0,0.04010138054865891,0.0,0.0404231069133555,0.05225100769212454,0.10378494532957654,0.0,0.18036402491206668,0.04561459518860823,43
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
0.0,0.0,0.0,0.0,0.09342281652526713,0.0,0.0,0.0,0.0,0.0,0.0,0.3414854208864551,0.0,0.0,0.19566948683166902,0.0,0.0,0.507894524604244,0.0,0.0,0.0,0.0,0.12683964874179324,0.11668279737558206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5807167371218457,0.0,0.0,0.0,0.0,0.14505907874078183,0.0,0.14015465064058702,0.0,0.0,0.0,0.0,0.2810750541951625,0.0,0.11602686502896772,0.27987587620979165,0.0,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846480527297351,0.0,0.0,0.22040146514323222,0.0,0.0,0.45767257500829,0.0,0.0,0.0,0.0,0.1428717623458271,0.13143111843857957,0.0,0.0,0.0,0.0,0.0,0.3996821071429912,0.0,0.0,0.0,0.28033603669559426,0.0,0.0,0.0,0.0,0.32678813651001287,0.33438073830437276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31525126463867376,0.0,46
0.0,0.12411456312777029,0.12606614206161598,0.0,0.2536295804012926,0.0,0.0,0.0,0.0,0.0,0.0,0.14899565245133417,0.0,0.27527090059569026,0.09485976095462983,0.0,0.0,0.0,0.02423157541839758,0.0,0.0,0.0,0.19062315109793546,0.17535875205657644,0.23381473194324975,0.0,0.0,0.03341571981705663,0.0,0.0,0.0,0.0,0.0,0.5831673826882909,0.0,0.0,0.0,0.1339547911557492,0.10548606548056551,0.23026545223932732,0.4926113791168339,0.0,0.0,0.0,0.0,0.09538481966756596,0.0,0.0,0.0,0.0,47
0.0,0.1196200820609058,0.2430019794371446,0.0,0.0,0.0,0.12722180001038233,0.0,0.0,0.0,0.12445564455066417,0.335067059729842,0.0,0.0,0.0,0.0,0.0,0.2990090608909741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11605441001337574,0.0,0.0,0.0,0.7326024729773593,0.0,0.0,0.0,0.0,0.0,0.0,0.20628057813873457,0.0,0.0,0.11040307762039206,0.0,0.0,0.0,0.11384609162525297,0.27461549218556336,0.0,48
0.05937170606438457,0.20033951511354925,0.1424427592981335,0.0,0.19190445608609022,0.0,0.0,0.0,0.07326675639617972,0.0,0.0,0.3367018536701256,0.0,0.0,0.09646426303044316,0.0,0.0,0.3338532529621856,0.0,0.0,0.0,0.0,0.2605476339429488,0.23968394015297564,0.3408030689198888,0.0,0.0,0.0,0.0,0.11662064008799432,0.0,0.0,0.0,0.40898713571227446,0.0,0.0,0.0,0.0,0.1549459972795455,0.14635016818579102,0.3051725604028871,0.0,0.0,0.0,0.0,0.06928443059316565,0.0,0.0,0.30661704734556916,0.0,49
0.0,0.0,0.0,0.0,0.20789589679493614,0.0,0.0,0.0,0.14173587747866745,0.0,0.0,0.12665253246492328,0.0,0.0,0.10885692851401232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21465247902400106,0.0,0.0,0.0,0.6261340692360117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2339169744766681,0.6449518058803962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
0.09278101365083513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08143230230015155,0.0,0.19286889642626232,0.0,0.0,0.0,0.0,0.0,0.0,0.17127978982268527,0.0,0.19275180117589208,0.0,0.0,0.0,0.0936371190652494,0.0,0.0,0.07225635473476615,0.0,0.0,0.8790865520848864,0.0,0.0,0.0,0.08346379419362898,0.0944222949451045,0.0,0.0,0.0,0.2699419935237292,0.07442793606389127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8912302411705945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3149113182581225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499804181346817,0.0,0.0,0.1423010866757223,0.15427154674810906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745193213183055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6325502516833201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
0.0,0.0,0.0,0.0,0.22751503542945056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30431256573257515,0.0,0.0,0.0,0.3088959234015733,0.28416067686990604,0.2349092364162261,0.0,0.15412025248996264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065323582948587,0.0,0.17066114837948174,0.0,0.14592899853972288,0.0,0.14709976138034458,0.17112736291848885,0.0,0.0,0.0,0.0,55
0.0,0.0,0.0,0.8820086779978022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4712331609050548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
0.0,0.0,0.0,0.19929595780075127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18986578032369358,0.0,0.6048310728280796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12605215133317352,0.7288241815272487,0.0,0.0,0.0,0.0,0.0,0.10647839017098927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
