userID,sum_weight,mean_weight,num_artists,log_sum_weight,log_mean_weight
132,36706,734.12,50,10.510722751549745,6.60003375119263
133,13163,263.26,50,9.48524111006323,5.576933466986071
134,19394,387.88,50,9.872770579874068,5.9632708127372
135,51601,1032.02,50,10.85131571040844,6.9402418300164355
136,14347,286.94,50,9.571365838652174,5.662752125098209
137,42903,858.06,50,10.666720340662762,6.755838768206186
139,25684,513.68,50,10.153662442901368,6.243545348316789
140,40753,815.06,50,10.615309273360882,6.704487881672717
141,5537,110.74,50,8.619388703730907,4.716174744031003
142,8468,169.36,50,9.0441677169216,5.137913845055013
143,104109,2082.18,50,11.553203311468799,7.641650851353725
144,9427,188.54,50,9.151439264056021,5.244600084042049
145,33585,671.7,50,10.421864592454954,6.51129946503156
146,78429,1568.58,50,11.269961786206713,7.358563346630019
147,72873,1457.46,50,11.196487201431715,7.285136363494599
148,13760,275.2,50,9.529593783265282,5.621125240975192
149,33239,664.78,50,10.411509248969384,6.500959285638977
150,5169,103.38,50,8.550627967502475,4.6480380862152675
151,7658,153.16,50,8.943636705909594,5.037991024106111
152,17736,354.72,50,9.783408132205587,5.874143904531439
153,12346,246.92,50,9.421168397567744,5.513106113479493
154,1285,25.7,50,7.1592919047975645,3.2846635654062037
155,65859,1317.18,50,11.095286555930356,7.184007276298999
156,6791,135.82,50,8.823500727991183,4.918666193332852
157,8128,162.56,50,9.003193193746572,5.097179895496441
158,21004,420.08,50,9.952515783603483,6.042822839383124
159,76538,1530.76,50,11.245555693830326,7.33417268006495
161,117009,2340.18,50,11.670014680213004,7.758410354752865
162,21037,420.74,50,9.95408560529922,6.044389010415869
163,21189,423.78,50,9.961284651262345,6.0515713878401005
164,192063,3841.26,50,12.16558392880004,8.253816014125716
166,11578,231.56,50,9.356948391612272,5.449148256250621
168,25289,505.78,50,10.13816433966401,6.228076984369156
170,51661,1033.22,50,10.852477780573299,6.941402798394355
171,6949,138.98,50,8.846496938558838,4.941499555261394
172,19029,380.58,50,9.853771960290196,5.944320527299165
173,23589,471.78,50,10.06857817240172,6.1586301640127346
174,15791,315.82,50,9.667258761673263,5.758333789260704
175,103240,2064.8,50,11.544821339953792,7.633272839572533
176,35557,711.14,50,10.478920445076517,6.568274521296469
177,54500,1090.0,50,10.905974329106854,6.994849985833071
178,25089,501.78,50,10.130224639360469,6.220152698677542
179,25463,509.26,50,10.145020968961928,6.23492039973407
180,1451,29.02,50,7.280697195384741,3.401863826205316
181,24620,492.4,50,10.111355016297821,6.201320204095256
182,22324,446.48,50,10.0134624057447,6.10363184397873
183,16508,330.16,50,9.711660965727868,5.802601642270605
184,12269,245.38,50,9.414912537704957,5.506875059533828
185,3606,72.12,50,8.19063168090354,4.292101927145895
186,18443,368.86,50,9.822494393326597,5.91312455565673
187,28314,566.28,50,10.251146978547906,6.340853008995741
188,4,2.0,2,1.6094379124341003,1.0986122886681098
189,31108,622.16,50,10.34525244536991,6.434803307644228
190,80414,1608.28,50,11.294956004929748,7.3835421529836
191,1672,33.44,50,7.422373700986824,3.53921867955953
192,12078,402.6,30,9.399223686605279,6.000424288479454
193,133154,2663.08,50,11.79926914217053,7.887614061239417
194,80934,1618.68,50,11.301401642368061,7.389983877850441
195,4539,90.78,50,8.420682291035394,4.519394408966687
196,95033,1900.66,50,11.461990001290475,7.550482467925164
198,50214,1004.28,50,10.82406906582744,6.913021388654637
200,12053,241.06,50,9.39715183404299,5.489185629310458
201,15409,308.18,50,9.642771928314161,5.733923631568188
202,12363,247.26,50,9.422544303252007,5.514476584087801
203,4817,96.34,50,8.480114183174816,4.5782100044053085
204,18913,378.26,50,9.847657667575458,5.9382219857122625
205,67324,1346.48,50,11.117286917679799,7.205991460372448
206,4612,92.24,50,8.43663368355782,4.535176814167556
207,17603,352.06,50,9.775881427930981,5.866638014161137
208,5646,112.92,50,8.638879709672837,4.735496447663666
209,6956,139.12,50,8.847503625923641,4.942499198329286
210,98586,1971.72,50,11.498694686056515,7.58716858008744
211,34963,699.26,50,10.462074239700378,6.551451694652317
212,3184,63.68,50,8.066207568006265,4.169452034708907
213,35028,700.56,50,10.46393156882431,6.553306426889937
214,23855,477.1,50,10.07979103700452,6.169819915632058
215,917,18.34,50,6.822197390620491,2.9621754900251482
216,8000,160.0,50,8.987321812850125,5.081404364984463
217,16214,324.28,50,9.693692018741418,5.784686349880037
218,11848,236.96,50,9.37999875481674,5.472102592319705
219,105372,2107.44,50,11.565261715290111,7.6537036165332095
220,12618,252.36,50,9.44295889365291,5.5348114022303845
223,95063,1901.26,50,11.462305627969862,7.550797931975394
224,10371,207.42,50,9.246865146658555,5.339555274564281
225,81293,1625.86,50,11.305827492074487,7.394407055575706
226,45638,912.76,50,10.728517893131238,6.817567954916552
227,149248,2984.96,50,11.913371331064898,8.001676582162123
228,591,11.82,50,6.3835066348840055,2.551006451492524
229,286,5.72,50,5.659482215759621,1.9050881545350582
230,85557,1711.14,50,11.356949787514063,7.445499329059172
231,18259,365.18,50,9.81246815414896,5.903125015784458
232,114970,2299.4,50,11.652435201631157,7.7408382998395995
233,20355,407.1,50,9.921130987708723,6.01151224241176
234,43665,873.3,50,10.684325046223062,6.773423566186845
235,23428,468.56,50,10.06172985026664,6.151796086010322
236,70410,1408.2,50,11.162104779940375,7.250777446467082
237,22758,455.16,50,10.032715950543913,6.122843625164362
238,84613,1692.26,50,11.345855016536813,7.4344109438800245
240,10386,207.72,50,9.248310303227811,5.340993640828473
241,63961,1279.22,50,11.066044436002473,7.154787217144848
242,29388,587.76,50,10.288375733655462,6.3780186303243855
243,47092,941.84,50,10.759879649001931,6.848896596975731
244,13811,276.22,50,9.533293058509884,5.624811414785207
247,9628,192.56,50,9.172534657240284,5.265587541925118
248,14486,289.72,50,9.581006974541651,5.672360604647861
249,25360,507.2,50,10.14096783995039,6.230875070886063
250,30403,608.06,50,10.322329457685932,6.4119167850243945
251,8306,166.12,50,9.02485381183907,5.11871211724831
252,48825,976.5,50,10.796018236845944,6.884998291859521
253,63325,1266.5,50,11.056051266296711,7.144801735465339
254,47240,944.8,50,10.76301743858852,6.852031130209776
255,18640,372.8,50,9.833118734869245,5.923720895021463
256,177304,3546.08,50,12.085626692454287,8.173880008790492
257,8660,173.2,50,9.066585468331045,5.160204064418402
258,965,19.3,50,6.873163834212518,3.0106208860477417
259,20189,403.78,50,9.912942711306883,6.0033437096380595
260,15822,316.44,50,9.669219856718984,5.7602888240965076
261,24601,492.02,50,10.11058301942873,6.200549741171152
262,13972,279.44,50,9.544882175080447,5.636359798338767
263,29049,580.98,50,10.276773762280058,6.366436082879805
264,46651,933.02,50,10.750471077810941,6.839497851275813
265,39172,783.44,50,10.57574301295352,6.664970087412638
266,5343,106.86,50,8.583729715216482,4.680834089909081
267,25586,511.72,50,10.14983968898722,6.239729887195971
268,19684,393.68,50,9.887612203377838,5.978075309988966
269,6557,131.14,50,8.788440957404594,4.8838619666017395
270,17,1.2142857142857142,14,2.8903717578961645,0.7949298748698875
271,123242,2464.84,50,11.721913295160187,7.8102877992186865
273,26792,535.84,50,10.195895938351995,6.285700098529605
274,24306,486.12,50,10.098519653689262,6.188510499300318
275,2356,47.12,50,7.7651449029361315,3.873697891106478
277,80450,1609.0,50,11.295403582424072,7.383989457978509
278,16100,322.0,50,9.686636660844938,5.777652323222656
279,47996,959.92,50,10.778893787936822,6.867891158886994
280,11835,236.7,50,9.3789010135201,5.471009374366148
281,4750,95.0,50,8.46611040118692,4.564348191467836
282,47904,958.08,50,10.776975162084973,6.86597449163357
283,4817,96.34,50,8.480114183174816,4.5782100044053085
284,461,9.22,50,6.135564891081739,2.3243465847755584
285,9294,185.88,50,9.137231900155545,5.230466699639862
286,15399,307.98,50,9.642122788401721,5.733276549883904
288,26492,529.84,50,10.184635826136912,6.2744606575690485
289,73917,1478.34,50,11.210711649672481,7.29935132134875
290,363,7.26,50,5.8971538676367405,2.1114245875328868
291,88431,1768.62,50,11.389989174073044,7.478520113253299
292,153703,3074.06,50,11.942783953911537,8.03107969224538
293,13539,270.78,50,9.513403546466266,5.6049929154923515
294,4956,99.12,50,8.508555998020574,4.6063694665635735
295,24370,487.4,50,10.101149179835646,6.1911347422365495
296,227,4.54,50,5.429345628954441,1.7119945007591924
297,37610,752.2,50,10.535051839784135,6.624330796782997
298,138008,2760.16,50,11.835074179404085,7.923406160269226
299,14198,283.96,50,9.560926818574357,5.652348819541351
300,27788,555.76,50,10.232395537922137,6.3221342673592
301,15113,302.26,50,9.623376745580666,5.714590523372793
302,78781,1575.62,50,11.274439823356749,7.3630385940711625
303,20717,414.34,50,9.938758166618047,6.029097461914833
304,3239,64.78,50,8.083328608786376,4.186315840760911
305,18474,369.48,50,9.824173745816402,5.914799462172496
306,10494,209.88,50,9.258654232254733,5.351289251314142
307,5205,104.1,50,8.55756708555451,4.6549122778829055
308,58417,1168.34,50,10.975379340504627,7.064194766061988
310,27099,541.98,50,10.207289006867793,6.297072486843082
311,21221,424.42,50,9.962793658433535,6.053076916235504
312,28690,573.8,50,10.264338763718273,6.35402215420487
313,99886,1997.72,50,11.511794826038855,7.600262254654659
314,14153,283.06,50,9.55775254863573,5.649185483452982
315,30019,600.38,50,10.309619105187453,6.39922701426483
316,25368,507.36,50,10.141283235182652,6.231189858013869
317,80762,1615.24,50,11.299274218839363,7.387857742905287
318,173355,3467.1,50,12.06310256257072,8.151362172548147
319,32187,643.74,50,10.379348991266024,6.468847134753621
320,35543,710.86,50,10.478526644615744,6.567881262864434
321,3188,63.76,50,8.067462667010057,4.170688128809434
322,113710,2274.2,50,11.641415420881392,7.729823239608922
324,35709,714.18,50,10.483186040588494,6.572534259262482
325,18512,370.24,50,9.826228466989177,5.916848753727192
326,10424,208.48,50,9.251962046667002,5.344628269411287
327,25848,516.96,50,10.160027194468766,6.249898019200639
328,17459,349.18,50,9.767667829393593,5.858447307998171
329,62332,1246.64,50,11.040246259560732,7.129009045777879
330,32041,640.82,50,10.374802821206659,6.4643078905460944
331,8522,170.44,50,9.050523670522297,5.1442333511653215
332,73120,1462.4,50,11.19987088218331,7.28851777444993
333,17168,343.36,50,9.750860711077213,5.841687621789754
334,74027,1480.54,50,11.21219867899764,7.30083736631164
335,81820,1636.4,50,11.312289213359325,7.400864896942348
336,44010,880.2,50,10.692194881655606,6.781284614928188
337,6071,121.42,50,8.711443319075466,4.807457755422924
338,24890,497.8,50,10.122261571332395,6.212205213805881
339,74509,1490.18,50,11.218688623547774,7.307323031824217
340,26341,526.82,50,10.178919902558992,6.268755316492638
341,5379,107.58,50,8.59044365315583,4.687487228477305
342,13197,263.94,50,9.487820581943367,5.579503385256116
343,12924,258.48,50,9.46691869937663,5.558679628344855
344,165,4.714285714285714,35,5.111987788356544,1.742969305058623
345,2319,46.38,50,7.749322464660356,3.8582001987306396
346,58802,1176.04,50,10.981948152993384,7.070758091389692
347,23276,465.52,50,10.055221027562059,6.145300891822849
348,1967,39.34,50,7.584773077612199,3.697343532526066
349,58098,1161.96,50,10.969903730987921,7.058723758118069
350,83388,1667.76,50,11.331271685163584,7.419836114639968
351,13678,273.56,50,9.523617089089445,5.6151698162995975
352,10070,201.4,50,9.217415285648144,5.310245937413311
353,1409,28.18,50,7.251344983372214,3.3734835430946397
354,869,17.38,50,6.76849321164863,2.911263116927541
355,13314,266.28,50,9.496646498248033,5.588296798048501
356,80874,1617.48,50,11.300660031803202,7.389242716169158
357,78494,1569.88,50,11.270790207474418,7.359391250869688
358,6520,130.4,50,8.782783017393202,4.8782461060505105
359,43560,871.2,50,10.681917533624532,6.771018755408666
360,2623,52.46,50,7.8724551500639794,3.978933710710773
361,26637,532.74,50,10.190094046760976,6.279908829004327
362,30644,612.88,50,10.330224795919833,6.419799469306894
363,46671,933.42,50,10.750899692107502,6.839926015954487
364,47826,956.52,50,10.77534561256631,6.864346608565115
365,652,13.04,50,6.481577129276431,2.641910398597665
366,42329,846.58,50,10.65325133351497,6.742385230079887
367,63568,1271.36,50,11.05988120911615,7.148628722725707
368,35539,710.78,50,10.478414101708642,6.567768874901067
369,24092,481.84,50,10.089676620856572,6.179685335832926
370,46480,929.6,50,10.746798905924305,6.835829539410549
371,19687,393.74,50,9.887764592070893,5.978227320325962
372,11185,223.7,50,9.322418275381533,5.414766179191283
374,83,20.75,4,4.430816798843313,3.079613757534693
375,4629,92.58,50,8.440312147080279,4.5388166854380705
376,58120,1162.4,50,10.970282323317344,7.0591020314766615
377,138020,2760.4,50,11.83516112647511,7.923493076482052
378,32976,659.52,50,10.403565627755354,6.4930274035947875
380,101586,2031.72,50,11.52867085318396,7.617130076646733
382,48240,964.8,50,10.78396456087112,6.872956773439442
383,32235,644.7,50,10.380839119444403,6.4703349996324215
385,259106,5182.12,50,12.464996382781168,8.553162470536005
386,15620,312.4,50,9.65637144183101,5.74748032992192
387,322661,6453.22,50,12.6843606146761,8.772489459418612
388,170937,3418.74,50,12.049056196639864,8.137319803774913
390,122293,2445.86,50,11.714183260782509,7.8025608488921785
391,18822,376.44,50,9.842834805324179,5.933411615659365
392,4466,89.32,50,8.404472321352118,4.503358919841406
393,17405,348.1,50,9.76457025334946,5.855358414110991
394,4972,99.44,50,8.511778558714738,4.609560534289384
395,13881,277.62,50,9.53834831589953,5.629848846278079
396,36644,732.88,50,10.509032272359951,6.598345527510519
397,4246,84.92,50,8.353968130313271,4.453416630760555
398,16015,320.3,50,9.681343501555002,5.772375266121813
399,69514,1390.28,50,11.149297835603644,7.2379794656995875
400,23596,471.92,50,10.068874864289374,6.158926240994913
401,11079,221.58,50,9.312896960301275,5.405286587545279
402,124307,2486.14,50,11.730517635846102,7.818888734941184
403,31052,621.04,50,10.343450701051859,6.433004399353137
404,7318,146.36,50,8.898228985601227,4.992878572506997
405,58585,1171.7,50,10.978251039172248,7.067064061467019
406,30087,601.74,50,10.311881700150172,6.401485926297358
407,1118,22.36,50,7.020190708311925,3.151025157960026
408,6784,376.8888888888889,18,8.82246957226897,5.934600207670976
409,15491,309.82,50,9.648079040634643,5.7392139664874655
410,5069,101.38,50,8.531096096585228,4.628691381029437
411,20944,418.88,50,9.949655233381135,6.039968956167597
412,2039,40.78,50,7.620705086838262,3.7324177561284198
413,76528,1530.56,50,11.245425032947395,7.3340421027825995
414,117527,2350.54,50,11.674431882050262,7.762825711659309
415,75113,1502.26,50,11.226762238487717,7.3153913621510025
416,5530,110.6,50,8.618123909994678,4.71492104994721
417,20736,414.72,50,9.93967482329784,6.030011956720221
418,35996,719.92,50,10.491190880632498,6.580528174124605
419,849,16.98,50,6.745236349484363,2.8892600290434745
420,90425,1808.5,50,11.41228711564773,7.500805843003797
421,26320,526.4,50,10.178122378638475,6.267959273919186
423,14121,282.42,50,9.555489144076292,5.646929896396724
424,23117,462.34,50,10.048366813854212,6.138461125842323
425,55659,1113.18,50,10.927017035079881,7.015873987326884
426,25459,509.18,50,10.144863872111397,6.234763604625756
427,35075,701.5,50,10.465272414899246,6.5546454012079005
428,203645,4072.9,50,12.2241384713418,8.312356050584661
430,48971,979.42,50,10.799003985193806,6.887981051282685
431,131222,2624.44,50,11.78465344500607,7.87300378002684
432,22008,440.16,50,9.999206739594673,6.089407621437946
433,18087,361.74,50,9.803004013957805,5.893686324189277
434,856,17.12,50,6.75343791859778,2.8970163006148333
435,78081,1561.62,50,11.26551483551302,7.354119178661588
436,75573,1511.46,50,11.232867587671265,7.321492743274296
437,13054,261.08,50,9.47692648113323,5.568649800664705
438,334,6.68,50,5.814130531825066,2.038619547159581
439,69367,1387.34,50,11.147180945056997,7.235864067842073
440,42181,843.62,50,10.64974886874556,6.738886822067929
441,8002,160.04,50,8.987571750367046,5.081652781331536
442,128462,2569.24,50,11.76339620411219,7.851754558743146
443,47373,947.46,50,10.765828833982527,6.854839616635521
444,6281,125.62,50,8.745443680098592,4.84119047511598
446,244556,4891.12,50,12.407203689561115,8.495381026350856
447,23169,463.38,50,10.050613617426421,6.14070318257422
449,8723,174.46,50,9.07383312732152,5.167411096700238
450,52513,1050.26,50,10.868835079697146,6.9577447237270516
451,152057,3041.14,50,11.93201730599305,8.020316494113956
452,3650,73.0,50,8.202756381655638,4.30406509320417
453,11785,235.7,50,9.374667665397858,5.466793516519938
454,37036,740.72,50,10.519672691959444,6.608971813459182
455,192291,3845.82,50,12.16677032904743,8.255002111951358
456,9914,198.28,50,9.201804040953895,5.294710870953925
457,18765,375.3,50,9.839802000849994,5.930386697599392
458,6250,125.0,50,8.740496729931813,4.836281906951478
459,255516,5110.32,50,12.451044222615984,8.539212966865092
460,18405,368.1,50,9.820431977398803,5.911067610035953
461,22869,457.38,50,10.037581287016828,6.127698534431261
462,27559,551.18,50,10.224120725127595,6.31387408007882
463,1439,28.78,50,7.272398392570047,3.393837027255863
464,36102,722.04,50,10.494131243361226,6.583464545662969
465,19881,397.62,50,9.897570078772091,5.988008582134592
466,15771,315.42,50,9.665991494997519,5.757070445020918
467,10423,208.46,50,9.251866118804681,5.344532790344999
468,37528,750.56,50,10.532869246423687,6.622151046325322
469,16994,339.88,50,9.740674462130217,5.831530509191657
470,59295,1185.9,50,10.990297129085086,7.079100145062459
471,8484,169.68,50,9.046055177668327,5.1397904583197995
472,15639,312.78,50,9.657587014099303,5.748692103404809
473,12792,255.84,50,9.456653425317034,5.548453322925848
474,55485,1109.7,50,10.923886015661322,7.012745726173074
475,14578,291.56,50,9.587337416104821,5.678669773841126
476,30371,607.42,50,10.321276410333125,6.410865432954625
477,21782,435.64,50,9.988885128048356,6.079109056960029
478,49642,992.84,50,10.812612672625372,6.901576227905421
479,63020,1260.4,50,11.05122328316379,7.139977494229551
480,12232,244.64,50,9.411892497046916,5.503867049461198
481,19655,393.1,50,9.886137914201015,5.976604684200958
482,8442,168.84,50,9.0410929746695,5.134856817395001
484,11774,235.48,50,9.373733918884618,5.465863637759837
485,3345,66.9,50,8.11552088154677,4.21803603456465
486,32889,1027.78125,32,10.400923939183103,6.9361301282006345
487,47480,949.6,50,10.768084910001393,6.857093364179909
488,8926,178.52,50,9.096835671179361,5.190286622334331
489,53424,1068.48,50,10.886034080187349,6.974927828020351
490,24473,489.46,50,10.105366608545614,6.195343726240734
491,44999,899.98,50,10.714417768752456,6.8034830598037
492,22069,441.38,50,10.001974499250782,6.092169241229614
493,9039,273.90909090909093,33,9.109414453386222,5.6164404645010535
494,29080,581.6,50,10.277840318951666,6.367500844525334
495,9188,183.76,50,9.125762395500885,5.2190576855624045
496,13434,268.68,50,9.505618521049591,5.597236070925805
497,11635,232.7,50,9.361859019615093,5.454038241544812
498,93308,1866.16,50,11.443671845205685,7.532173838852099
499,530,10.6,50,6.274762021241939,2.451005098112319
500,7496,149.92,50,8.922258219503062,5.01674989509611
501,22338,446.76,50,10.014089308863923,6.104257374583104
502,39161,783.22,50,10.575462167863272,6.664689593231054
503,30790,615.8,50,10.334977718468442,6.4245448222491195
504,12372,247.44,50,9.423271958213975,5.515201367691102
506,9766,195.32,50,9.186764635447478,5.279745980962601
507,21631,432.62,50,9.98192897884269,6.072168574522944
508,1211,24.22,50,7.10002716662926,3.2276373305367736
509,1020,20.4,50,6.928537818164665,3.0633909220278057
510,790,18.372093023255815,43,6.673297967767654,2.9638335264732802
511,4557,91.14,50,8.42463920980563,4.523309159507771
512,49786,995.72,50,10.815509184758076,6.904469887990608
513,22227,444.54,50,10.009108034399812,6.099287029636728
514,329782,6595.64,50,12.706190141387323,8.794315707474652
515,10214,204.28,50,9.231612507251722,5.324374900867326
516,96799,1935.98,50,11.480402273264668,7.5688853381084655
517,9250,185.0,50,9.132486932771318,5.225746673713202
518,25511,510.22,50,10.146904208689893,6.236800025928689
519,46717,934.34,50,10.751884808366633,6.840910099552644
520,56838,1136.76,50,10.94797798881208,7.036816696135208
521,55911,1118.22,50,10.931534305156966,7.0203872930986835
523,111,2.22,50,4.718498871295094,1.169381359556317
525,45844,916.88,50,10.733021420484,6.822066663121775
526,4685,95.61224489795919,49,8.452334619067742,4.570705491963302
527,39492,789.84,50,10.583878719994873,6.67309567170668
529,22459,449.18,50,10.019491228292434,6.109647502785692
530,1739,34.78,50,7.461640392208575,3.5773890780805733
531,47216,944.32,50,10.76250927621971,6.851523494512086
532,10409,208.18,50,9.250522161609014,5.3431951253261225
533,22140,442.8,50,10.005186372360962,6.095374010498493
534,18689,373.78,50,9.835743900449609,5.926339187147519
535,17796,355.92,50,9.786785182749986,5.877511667031951
536,7436,148.72,50,8.9142228207033,5.008766883036229
537,7544,150.88,50,8.928640371201949,5.023090735363602
538,23077,461.54,50,10.046635061754612,6.136733039699226
539,8819,176.38,50,9.084777149000837,5.178294323948307
540,135162,2703.24,50,11.814236736497852,7.9025761906206
541,186842,3736.84,50,12.138023971006087,8.226263183461096
542,133236,19033.714285714286,7,11.7998847762931,9.85401965875986
543,40989,819.78,50,10.621083413498383,6.710255107647903
