userID,num_friends,mean_shared_artists_ratio,mean_shared_tags_ratio,log_num_friends,log_shared_artists_ratio,log_shared_tags_ratio
207,44,0.11727272727272728,0.0,3.8066624897703196,0.11089065077957291,0.0
208,5,0.152,0.18181818181818182,1.791759469228055,0.1414995622736995,0.16705408466316618
209,5,0.304,0.12658227848101267,1.791759469228055,0.2654364635044612,0.11918851726511835
210,31,0.1532941943900848,0.11019283746556473,3.4657359027997265,0.14262236432577463,0.1045337276818322
211,41,0.14634146341463414,0.19425287356321838,3.7376696182833684,0.1365755350057508,0.177520779450598
212,38,0.10331905781584583,0.0564042303172738,3.6635616461296463,0.0983229621016711,0.05487090589824614
213,7,0.048571428571428564,0.0,2.0794415416798357,0.047428693571110896,0.0
214,34,0.2443355786895285,0.07911802853437094,3.5553480614894135,0.2186017157279074,0.0761440672578791
215,13,0.043076923076923075,0.09429824561403509,2.6390573296152584,0.042174925050712776,0.09011328623713259
216,6,0.12666666666666668,0.06382978723404255,1.9459101490553132,0.11926342082681773,0.06187540371808747
217,6,0.06137184115523466,0.07926829268292683,1.9459101490553132,0.05956226115134312,0.07628330474963071
218,6,0.12666666666666668,0.13609467455621302,1.9459101490553132,0.11926342082681773,0.12759665710470808
219,3,0.05333333333333334,0.015625,1.3862943611198906,0.051959738930711055,0.015504186535965254
220,1,0.1,0.08333333333333333,0.6931471805599453,0.09531017980432487,0.08004270767353643
223,11,0.2218181818181818,0.11387900355871886,2.4849066497880004,0.20034006229663293,0.10784852120640745
224,9,0.23555555555555557,0.1951219512195122,2.302585092994046,0.21152071148621696,0.17824823140631882
225,9,0.09975062344139651,0.3936651583710407,2.302585092994046,0.0950834481402768,0.3319370814558217
226,27,0.3362962962962963,0.006198347107438017,3.332204510175204,0.28990182919009383,0.006179216365958084
227,52,0.2897595034910784,0.2846481876332623,3.970291913552122,0.25445576959082183,0.2504848969185307
228,2,0.04,0.07317073170731707,1.0986122886681098,0.039220713153281295,0.07061756721395335
229,24,0.1336206896551724,0.20386266094420602,3.2188758248682006,0.1254166605114546,0.18553527139705045
230,13,0.24727838258164853,0.041044776119402986,2.6390573296152584,0.22096388362889513,0.04022480131050895
231,38,0.33157894736842103,0.004395604395604396,3.6635616461296463,0.28636541656703407,0.0043859719432542835
232,87,0.2704743922586736,0.2605091770278271,4.477336814478207,0.23939036793439805,0.23151574808567937
233,18,0.23777777777777778,0.0,2.9444389791664403,0.2133176571629186,0.0
234,3,0.12598425196850394,0.06542056074766354,1.3862943611198906,0.118657543801316,0.06336961393258929
235,2,0.23,0.4482758620689655,1.0986122886681098,0.20701416938432615,0.37037378829689427
236,81,0.22169576059850377,0.28944174757281554,4.406719247264253,0.20023986133795996,0.25420937088910023
237,3,0.16,0.12195121951219512,1.3862943611198906,0.1484200051182733,0.11506932978478719
238,9,0.011111111111111112,0.10236220472440945,2.302585092994046,0.011049836186584975,0.09745533615071302
240,23,0.28347826086956524,0.3119266055045872,3.1780538303479458,0.2495737838031221,0.2714967480307636
241,5,0.04975124378109453,0.040697674418604654,1.791759469228055,0.048553225416990746,0.039891329027301956
242,17,0.29062870699881377,0.011049723756906077,2.8903717578961645,0.2551294694140325,0.010989121575595192
243,5,0.284,0.09448818897637795,1.791759469228055,0.2499802052677694,0.09028684667210048
244,2,0.1,0.0,1.0986122886681098,0.09531017980432487,0.0
247,43,0.026511627906976743,0.0392156862745098,3.784189633918261,0.026166285135027913,0.03846628082779606
248,20,0.28,0.24504504504504504,3.044522437723423,0.2468600779315258,0.2191717100212354
249,2,0.12,0.6,1.0986122886681098,0.11332868530700317,0.4700036292457356
250,11,0.05090909090909091,0.0,2.4849066497880004,0.04965559044586087,0.0
251,1,0.08,0.0,0.6931471805599453,0.07696104113612832,0.0
252,9,0.29555555555555557,0.2711864406779661,2.302585092994046,0.25893960358612694,0.239950669630591
253,42,0.22147327876745307,0.08541392904073587,3.7612001156935624,0.2000577357231696,0.08196141565929223
254,16,0.0489060489060489,0.018018018018018018,2.833213344056216,0.04774776287321526,0.017857617400006433
255,7,0.07142857142857142,0.20833333333333334,2.0794415416798357,0.06899287148695145,0.1892419996385284
256,73,0.2482191780821918,0.13166397415185785,4.30406509320417,0.22171787799053558,0.1236890930924656
257,4,0.09,0.0673076923076923,1.6094379124341003,0.08617769624105233,0.06513930217096146
258,46,0.30022371364653244,0.047619047619047616,3.8501476017100584,0.262536337082559,0.04652001563489285
259,5,0.15422885572139303,0.0,1.791759469228055,0.1434324636072342,0.0
260,30,0.10701876302988186,0.04539007092198582,3.4339872044851463,0.1016706030226807,0.044390089377067954
261,13,0.10317460317460317,0.2591093117408907,2.6390573296152584,0.09819202617921376,0.23040457555125693
262,2,0.0,0.03225806451612903,1.0986122886681098,0.0,0.0317486983145803
263,2,0.12,0.0,1.0986122886681098,0.11332868530700317,0.0
264,17,0.11608222490931076,0.29411764705882354,2.8903717578961645,0.10982453947916085,0.2578291093020998
265,8,0.1325,0.11797752808988764,2.1972245773362196,0.12442757837505203,0.11152127443240725
266,21,0.10666666666666667,0.04269662921348315,3.091042453358316,0.10135249426028749,0.04181027006001505
267,3,0.37333333333333335,0.0925925925925926,1.3862943611198906,0.31724087469332535,0.08855339734144507
268,7,0.12571428571428572,0.016666666666666666,2.0794415416798357,0.11841775481447446,0.016529301951210565
269,1,0.08,0.038461538461538464,0.6931471805599453,0.07696104113612832,0.03774032798284703
270,2,0.07,0.03225806451612903,1.0986122886681098,0.06765864847381481,0.0317486983145803
271,59,0.30814153211954654,0.0,4.0943445622221,0.2686074521656327,0.0
273,2,0.1,0.34545454545454546,1.0986122886681098,0.09531017980432487,0.29673190797169885
274,4,0.115,0.0390625,1.6094379124341003,0.10885440491208209,0.0383188643021366
275,32,0.1525,0.0011086474501108647,3.4965075614664802,0.14193349588866652,0.0011080333543617628
277,4,0.12,0.007194244604316547,1.6094379124341003,0.11332868530700317,0.007168489478612542
278,28,0.2997779422649889,0.10904872389791183,3.367295829986474,0.2621934362348631,0.10350264238770818
279,3,0.16,0.11538461538461538,1.3862943611198906,0.1484200051182733,0.10919929196499197
280,32,0.12625,0.13742690058479531,3.4965075614664802,0.11889352994041062,0.12876860655584113
281,3,0.2719298245614035,0.06521739130434782,1.3862943611198906,0.24053529402607896,0.0631789016215316
282,1,0.16,0.21052631578947367,0.6931471805599453,0.1484200051182733,0.19105523676270922
283,10,0.019867549668874173,0.19889502762430938,2.3978952727983707,0.01967276559870483,0.18140032227463382
284,1,0.06,0.14,0.6931471805599453,0.05826890812397577,0.13102826240640408
285,8,0.17,0.10526315789473684,2.1972245773362196,0.15700374880966478,0.10008345855698253
286,7,0.42,0.015384615384615385,2.0794415416798357,0.3506568716131694,0.015267472130788436
288,5,0.184,0.0,1.791759469228055,0.16889853646181394,0.0
289,11,0.15454545454545454,0.16370106761565836,2.4849066497880004,0.14370672066617504,0.15160550156350763
290,4,0.17901234567901234,0.07971014492753623,1.6094379124341003,0.1646770928142458,0.07669262078825445
291,7,0.1742857142857143,0.0,2.0794415416798357,0.16066006001277525,0.0
292,13,0.16,0.0558139534883721,2.6390573296152584,0.1484200051182733,0.05431198935373988
293,1,0.06,0.0,0.6931471805599453,0.05826890812397577,0.0
294,1,0.02,0.0,0.6931471805599453,0.019802627296179712,0.0
295,1,0.24,0.14814814814814814,0.6931471805599453,0.2151113796169455,0.13815033848081718
296,4,0.02,0.014285714285714285,1.6094379124341003,0.019802627296179712,0.014184634991956432
297,4,0.18,0.27611940298507465,1.6094379124341003,0.16551443847757338,0.24382375655174848
298,79,0.06009676597911893,0.24135338345864663,4.382026634673881,0.058360192616965824,0.21620222270432857
299,6,0.148014440433213,0.06818181818181818,1.9459101490553132,0.1380338765928383,0.06595796779179743
300,6,0.14666666666666667,0.06451612903225806,1.9459101490553132,0.1368591827171973,0.06252035698133399
301,7,0.14,0.0,2.0794415416798357,0.13102826240640408,0.0
302,46,0.25,0.17843388960205392,3.8501476017100584,0.22314355131420976,0.16418634474974222
303,13,0.09846153846153846,0.027559055118110236,2.6390573296152584,0.09391059944990159,0.02718614030415683
304,4,0.165,0.07291666666666667,1.6094379124341003,0.1527210870176639,0.07038079676179954
305,3,0.40540540540540543,0.043478260869565216,1.3862943611198906,0.3403258059372029,0.04255961441879593
306,25,0.1736,0.0,3.258096538021482,0.16007594784663493,0.0
307,19,0.015765765765765764,0.07249466950959488,2.995732273553991,0.01564277707045359,0.06998740165345983
308,19,0.13700107874865156,0.15384615384615385,2.995732273553991,0.12839416353545247,0.14310084364067333
310,69,0.23045507584597433,0.18339350180505415,4.248495242049359,0.2073840813210495,0.16838616012239083
311,51,0.03823413480488766,0.10682492581602375,3.9512437185814275,0.037521322703944475,0.10149548929145383
312,11,0.09215686274509803,0.12681159420289856,2.4849066497880004,0.08815451420891256,0.11939204646208414
313,6,0.10666666666666667,0.027777777777777776,1.9459101490553132,0.10135249426028749,0.02739897418811444
314,3,0.14,0.0,1.3862943611198906,0.13102826240640408,0.0
315,23,0.17551755175517553,0.057507987220447275,3.1780538303479458,0.1617085201967464,0.05591518483690968
316,1,0.18,0.05263157894736842,0.6931471805599453,0.16551443847757338,0.051293294387550536
317,27,0.1672946495855313,0.29194630872483224,3.332204510175204,0.15468880608466115,0.2561498477823798
318,29,0.1986206896551724,0.07435508345978756,3.4011973816621555,0.18117147041071727,0.07172055919121255
319,3,0.09333333333333334,0.0,1.3862943611198906,0.08923113372794268,0.0
320,2,0.03,0.07407407407407407,1.0986122886681098,0.0295588022415444,0.07145896398214495
321,7,0.15428571428571428,0.02127659574468085,2.0794415416798357,0.1434817234776907,0.021053409197832343
322,28,0.23542274052478135,0.0,3.367295829986474,0.2114132115287201,0.0
324,1,0.14285714285714285,0.0,0.6931471805599453,0.13353139262452263,0.0
325,11,0.05818181818181818,0.23045267489711935,2.4849066497880004,0.056552169504921215,0.20738213005013797
326,2,0.37,0.18181818181818182,1.0986122886681098,0.31481073984003355,0.16705408466316618
327,30,0.23203285420944558,0.08377896613190731,3.4339872044851463,0.20866553213355657,0.0804539764434707
328,11,0.09803921568627451,0.0,2.4849066497880004,0.09352605801082346,0.0
329,42,0.2180952380952381,0.004956629491945477,3.7612001156935624,0.19728835842727363,0.004944385845464124
330,10,0.308,0.0335195530726257,2.3978952727983707,0.26849925303500694,0.03297001923756982
331,11,0.1709090909090909,0.011428571428571429,2.4849066497880004,0.15778044787783702,0.011363758650315086
332,29,0.16206896551724134,0.020576131687242795,3.4011973816621555,0.15020200737184197,0.020367302824433713
