userID,artistID,sum_weight,mean_weight,num_artists,log_sum_weight,log_mean_weight,tag_count,fan_count,log_fan_count,word_count,char_count,log_word_count,log_char_count,log_tag_count,pictureURL_valid,tag_0_x,tag_1_x,tag_2_x,tag_3_x,tag_4_x,tag_5_x,tag_6_x,tag_7_x,tag_8_x,tag_9_x,tag_10_x,tag_11_x,tag_12_x,tag_13_x,tag_14_x,tag_15_x,tag_16_x,tag_17_x,tag_18_x,tag_19_x,tag_20_x,tag_21_x,tag_22_x,tag_23_x,tag_24_x,tag_25_x,tag_26_x,tag_27_x,tag_28_x,tag_29_x,tag_30_x,tag_31_x,tag_32_x,tag_33_x,tag_34_x,tag_35_x,tag_36_x,tag_37_x,tag_38_x,tag_39_x,tag_40_x,tag_41_x,tag_42_x,tag_43_x,tag_44_x,tag_45_x,tag_46_x,tag_47_x,tag_48_x,tag_49_x,tag_0_y,tag_1_y,tag_2_y,tag_3_y,tag_4_y,tag_5_y,tag_6_y,tag_7_y,tag_8_y,tag_9_y,tag_10_y,tag_11_y,tag_12_y,tag_13_y,tag_14_y,tag_15_y,tag_16_y,tag_17_y,tag_18_y,tag_19_y,tag_20_y,tag_21_y,tag_22_y,tag_23_y,tag_24_y,tag_25_y,tag_26_y,tag_27_y,tag_28_y,tag_29_y,tag_30_y,tag_31_y,tag_32_y,tag_33_y,tag_34_y,tag_35_y,tag_36_y,tag_37_y,tag_38_y,tag_39_y,tag_40_y,tag_41_y,tag_42_y,tag_43_y,tag_44_y,tag_45_y,tag_46_y,tag_47_y,tag_48_y,tag_49_y
225,841,0.1693414660567124,0.0473347510705858,1.0,0.8481618588547115,0.6872665121521324,0.1192266380236305,0.1311475409836065,0.6488192279062236,0.0,0.0442477876106194,0.0,0.3091879220229986,0.6901081165978126,1.0,0.0,0.0,0.0,0.0,0.154249455415606,0.0505477729200828,0.0,0.0535401066236897,0.0,0.0,0.0,0.0,0.2643594811106604,0.0399710029908718,0.1184582246557165,0.0,0.1468327590249052,0.1341727115368383,0.0,0.0,0.3760845897864432,0.0807413252333785,0.0712823665195686,0.0513743390775356,0.0530875123936363,0.2327843538131165,0.0,0.0,0.0,0.0,0.0,0.7709880923022879,0.0,0.0639210304173362,0.1337711587908001,0.0731551343301571,0.0,0.1013812171794465,0.0399175931731186,0.0,0.1581287371603613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566296463095361,0.0,0.0,0.0,0.0,0.0150570987189722,0.0,0.0,0.0,0.0147297155517352,0.0,0.0577449098653744,0.0,0.0,0.0,0.0,0.0,0.0,0.0154907973407774,0.0,0.2693418926012632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9663023195137116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008137984288301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,288,0.0950657867326617,0.0265610161097678,1.0,0.7987994568031087,0.6281071594069806,0.5671321160042965,0.7918032786885246,0.9593640371494596,0.0,0.0530973451327433,0.0,0.3421441115406376,0.9171688144811574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181623211669938,0.0,0.0,0.0,0.0,0.4225383859687637,0.0116089385069974,0.0,0.0548179113902407,0.0,0.0,0.3912961755787859,0.0,0.0,0.0,0.0,0.2158592603588407,0.1634467220942501,0.0,0.0,0.0,0.0,0.0157653547616734,0.1491124729097697,0.0,0.0073771053987663,0.0083432075068745,0.4474004489562685,0.0,0.0,0.0,0.0,0.0203195599209675,0.5613749540170097,0.0245406978885374,0.0180512343023686,0.0,0.023641893371291,0.0,0.0295292862169652,0.0,0.0325055812688723,0.3767282961439563,0.0
227,292,0.310903765550917,0.0869274914790106,1.0,0.9001094157619834,0.7495467426248152,0.8184747583243823,0.6655737704918033,0.9291588923924874,0.0714285714285714,0.1504424778761062,0.1949875002403854,0.555629636717774,0.9707378902235968,1.0,0.0,0.0,0.0,0.0,0.0970432155178676,0.0,0.1346834368992767,0.0,0.0,0.0,0.0,0.4256627388620588,0.0,0.0,0.0813008936665514,0.0,0.0,0.40095842675242,0.0,0.0,0.0,0.0,0.1345379801467151,0.0969636692542559,0.0,0.0,0.0,0.0,0.0,0.098288858083402,0.1618322823975618,0.0,0.0,0.5859862668080879,0.0,0.0,0.0,0.0,0.0,0.1850177322870321,0.0582344162756745,0.0,0.0,0.0,0.0,0.145983754694338,0.0,0.0964185879865729,0.553176597446014,0.0,0.0,0.0,0.0910154330234459,0.0,0.0124848997249338,0.0,0.0779734201814752,0.0200008544298882,0.0,0.0,0.0084753401502234,0.3422673975051747,0.0,0.017646762084236,0.0849842741082559,0.0083926441324122,0.0,0.4819078290426484,0.0,0.0,0.0,0.0,0.0308904804499136,0.0233899984881891,0.0064453284495713,0.0,0.0,0.0276340957402191,0.0075203226127037,0.1501612199479837,0.0,0.0,0.0,0.5709599352594981,0.0,0.0,0.0,0.0,0.0,0.2777026495924143,0.0280951189063798,0.0,0.1137034577172534,0.0827020746087398,0.0909627661738027,0.2535468259463198,0.025435054836768,0.0620226976305433,0.4976455370162593,0.0
228,4518,0.0012249081318901,0.0003152037754537,1.0,0.4272826951886462,0.1905379712199765,0.0,0.0,0.0,0.0,0.0265486725663716,0.0,0.2261449567729221,0.0,1.0,0.0,0.0,0.0,0.042520987769186,0.090857968978876,0.0,0.0,0.087332876581102,0.0279925919574754,0.0,0.0586438296078857,0.0,0.0,0.0,0.0,0.0,0.0885006713765192,0.3227144527345852,0.4861080342232791,0.0,0.0344118230781958,0.0,0.0,0.0,0.5441028599900876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2043942663785381,0.1260729330985048,0.0603270700099951,0.0,0.1791505479363703,0.0,0.0,0.3044185614189655,0.0,0.2331065706917109,0.0,0.4254030917609975,0.0,0.0,0.0,0.2795117133207766,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,344,0.0005895391178994,0.0001375010924345,1.0,0.3653755581214359,0.1242940076422831,0.3276047261009667,0.4032786885245902,0.8421787183632132,0.0714285714285714,0.0973451327433628,0.1949875002403854,0.461969774066217,0.837107868971795,1.0,0.0,0.0366639286582032,0.0,0.0,0.3886639581152608,0.0,0.0,0.0,0.0937755505513128,0.0,0.0,0.0228220222297788,0.0675824310255808,0.0264750104417678,0.0735576066086641,0.0503651242032994,0.0373189608214433,0.4225954720266122,0.0,0.0,0.119713907505118,0.0735342496920969,0.1217242685934687,0.0877286228561049,0.1305419006639583,0.0804159627955013,0.0,0.0,0.0,0.0,0.0,0.501549067125511,0.023883439460556,0.1413801508545455,0.0835409632741487,0.0,0.0,0.1154147476000342,0.0290835975754947,0.0595186528721688,0.3547660983958026,0.0,0.2042380188566019,0.0,0.3727200156517461,0.0281770497775271,0.0,0.0,0.3940371744279555,0.0,0.0,0.0,0.0,0.2260564421618983,0.0,0.0,0.1117311655891445,0.0,0.0,0.0,0.0,0.0163482783310056,0.0,0.0,0.0,0.0,0.0,0.5835588081836011,0.0179466688896156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016164246915837,0.3057705794485714,0.0,0.0,0.0,0.4646779031945308,0.0,0.0,0.0,0.0,0.0,0.0,0.0402585954992034,0.0,0.3665928033369343,0.1131203559754692,0.342153283114472,0.0,0.0182234427906439,0.0666560632114935,0.5546300413106195,0.0
230,456,0.1782241331900107,0.0498190928423689,1.0,0.8525330304165709,0.6925064236388992,0.066595059076262,0.0868852459016393,0.5790402249006517,0.0714285714285714,0.1238938053097345,0.1949875002403854,0.5132161673109564,0.6059577380075291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3679696230310493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7966945585242299,0.0,0.0,0.4242337510126768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966657951810238,0.6483973033230139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1792895705660095,0.0,0.0,0.0,0.0,0.1049331504242133,0.0,0.0,0.0450946389786648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545172429355442,0.5119871083668717,0.0,0.0,0.7647651742715436,0.0,0.0,0.0,0.0,0.0,0.1368301128620525,0.1292020227406299,0.0,0.0,0.0,0.0,0.0,0.0,0.0534798723605661,0.381423372298234,0.0
231,289,0.0380304810472547,0.0106091414921199,1.0,0.720473346172556,0.534323897593398,1.0,0.8540983606557377,0.9725432896256234,0.0714285714285714,0.1150442477876106,0.1949875002403854,0.4972877500901558,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1221053842805242,0.0071854933699433,0.0102358759435553,0.0,0.1065455434773931,0.0,0.0,0.0,0.0069485964860307,0.4676858575256595,0.0,0.0144678829209126,0.1125523239944676,0.0068807972887611,0.0,0.4396151792784671,0.0,0.0,0.0,0.0,0.0084419614277628,0.0063921785014929,0.0,0.0,0.0,0.0,0.0308280767227217,0.1101521716015348,0.0067612465679162,0.0,0.0,0.6680757373455677,0.0,0.0,0.0,0.0063071063155829,0.0,0.0650506939937946,0.0499071685937077,0.0352979583666648,0.0279662915967857,0.0616401481804823,0.0186441943978572,0.007699000877349,0.0208531963942599,0.0762749384397943,0.392888803504929,0.0
232,285,0.2394966210867518,0.0669560404346432,1.0,0.8777982777617238,0.7227957405937034,0.2051557465091299,0.1475409836065573,0.6689236428376161,0.0714285714285714,0.1061946902654867,0.1949875002403854,0.4802599777933174,0.7689395140654043,1.0,0.0,0.0,0.0505453748206741,0.0,0.0381341552061848,0.0,0.1587758317470562,0.0610910543047802,0.0,0.0,0.0,0.0929270352081599,0.0,0.0539006623227357,0.0798701094387935,0.0,0.050651958756765,0.7048774570281856,0.0510063108178044,0.0,0.0,0.0,0.0660851481046712,0.0476286208284977,0.0393735089373489,0.0,0.0,0.0,0.0,0.0965591089801898,0.0,0.0,0.0,0.3047684358535982,0.0,0.0,0.0,0.0939894826653421,0.0,0.4846977971809532,0.1144191408305751,0.0,0.0,0.0,0.0,0.1720975689867936,0.0,0.0,0.3105379702797245,0.0,0.0,0.2201600874862926,0.1739281346750652,0.0,0.0,0.0,0.0780503355230611,0.0300308758170561,0.0,0.0254420704610754,0.0254511014467788,0.2969243510350266,0.0,0.0,0.0,0.0,0.0,0.4280301611712764,0.0,0.0,0.0,0.0,0.0927628552642529,0.0702392132718366,0.0,0.0,0.0,0.0,0.0,0.0949322169600457,0.0,0.0,0.0,0.3828650210872722,0.0,0.0,0.0,0.0,0.0582138686984782,0.5956641083374989,0.0562456655639742,0.0,0.1024340564243328,0.0451547206026375,0.1024340564243328,0.2255972730748456,0.0,0.0,0.3320909530903698,0.0
233,89,0.0423968202384821,0.0118303376350977,1.0,0.7297644760759248,0.5454398537860107,0.8238453276047261,1.0,1.0,0.0714285714285714,0.0707964601769911,0.1949875002403854,0.397217012543241,0.9716931899055408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074099842972269,0.0052778338316598,0.0,0.0512746570923589,0.0,0.0,0.0,0.0071656862233887,0.6173406880784997,0.0,0.022379838044216,0.2874082367850052,0.0141915376542958,0.0,0.3730092825225281,0.0,0.0,0.0,0.0,0.0,0.0,0.0054493625574533,0.0,0.0,0.0,0.0254329719804196,0.1603673964324509,0.0,0.0178513313914966,0.0134594220020357,0.54834630496864,0.0,0.0,0.0,0.0,0.0,0.0335415117794154,0.0197947617168897,0.0218404474477903,0.0672933829500982,0.03813955478743,0.0576800425286556,0.0,0.0143364646770871,0.0852127667875862,0.3350390735716523,0.0
234,617,0.0909556783241257,0.0254114836717452,1.0,0.7950207822740875,0.623579807738906,0.0741138560687432,0.0278688524590163,0.3933359526424362,0.0714285714285714,0.0707964601769911,0.1949875002403854,0.397217012543241,0.6213673309750569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893399452920048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8379074030386061,0.6901636991200979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440371247713878,0.0,0.0,0.0491383626782326,0.0558915300003487,0.0425611532954861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0429017454561268,0.0,0.0323673892150268,0.0,0.0898435032201453,0.0,0.0,0.0439294345900939,0.0439450279002512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7474532788173536,0.6063910816152921,0.0,0.0,0.0438517849059491,0.1432840554806666,0.0389932181100059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3518014854170426,0.0514250354052605,0.0,0.0446469950691025,0.0,0.0,0.0,0.2921448747579466,0.0,0.0401988169429282,0.0,0.0
235,917,0.0487984234515744,0.0136207649954846,1.0,0.7417862709573645,0.5598270570432268,0.2599355531686358,0.2885245901639344,0.784235106105265,0.0714285714285714,0.0884955752212389,0.1949875002403854,0.4422148490875525,0.8033924327249735,1.0,0.0,0.0,0.0,0.0,0.0378515857908004,0.0,0.0,0.0,0.0583088092268272,0.0,0.0523524001043567,0.0,0.2048580241984047,0.0,0.0,0.0,0.0251383169757858,0.1028903531587266,0.0,0.091575580753104,0.0,0.2971991561363665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9175213606402348,0.0482641631826844,0.0,0.028136893003212,0.1615651771416098,0.0,0.0,0.0,0.0,0.0993748953952517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256864101656161,0.0556606094391096,0.0,0.0632195400468527,0.0240801018302299,0.0,0.0,0.0,0.0,0.0,0.066057728301393,0.0,0.0575532545248657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1124073246667496,0.0,0.6980181500657242,0.0,0.0,0.0,0.0,0.0082044482086978,0.0,0.0510680437323364,0.0,0.0080002126104778,0.7442004283279102,0.0386082821903735,0.0,0.0,0.0168540102116489,0.0,0.0,0.0,0.0,0.1090198488903369,0.0584725961902914,0.0,0.0072935410035963,0.0,0.0,0.0,0.0075209962916341,0.0,0.0441820408979638
236,295,0.1466702497312701,0.0409939697614123,1.0,0.8358729616784007,0.6725361745238478,0.3920515574650913,0.6491803278688525,0.9248232935191064,0.0,0.0530973451327433,0.0,0.3421441115406376,0.8632947222816728,1.0,0.0,0.1195523531470535,0.1045666130796536,0.1500634481219092,0.1272430470038933,0.0,0.0,0.0896912810852123,0.0901658301274393,0.1519723838235893,0.1020738678573756,0.1550358077292163,0.0,0.0,0.0826163309694151,0.0,0.0,0.3320441798913692,0.0885007980979969,0.0,0.0,0.0,0.3528123514923181,0.2542774919142611,0.1287508564673417,0.0,0.0,0.1201663789707323,0.0,0.3447441916183205,0.3013161332348659,0.0,0.0,0.1649682103454187,0.0,0.0,0.0,0.1505360191166545,0.1185433699886109,0.1981194278816396,0.2767939666211431,0.0,0.1175244025298608,0.0,0.2144737664202811,0.1301614338483077,0.165905832457259,0.0,0.50772753963539,0.0,0.0,0.0,0.0233630495093226,0.0,0.0,0.0,0.0489261728516335,0.0141187332309139,0.0,0.0119613496412923,0.0,0.1718106894666693,0.0156362429337922,0.0,0.0184587544137699,0.0,0.0,0.325807989058955,0.0,0.0,0.0125172281088594,0.0,0.3052810749292284,0.2311561289130858,0.0,0.0,0.0,0.0130047252798245,0.0318518678743565,0.0669472306323923,0.0,0.0,0.0,0.3052180377625873,0.0,0.0,0.0,0.0,0.0410530525733015,0.7141169596519283,0.0066108423904334,0.0364701929426845,0.0321056041394601,0.0212290663179062,0.01605280206973,0.3049294912263118,0.0119698470953773,0.0218911128316274,0.2862372914690855,0.0
237,424,0.0474026947978901,0.0132304017245899,1.0,0.7393054603389028,0.5568577561722056,0.2073039742212674,0.3,0.7909742868982756,0.0714285714285714,0.0884955752212389,0.1949875002403854,0.4422148490875525,0.7704551324090497,1.0,0.0,0.0,0.0,0.0,0.5242011957495814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5412376478309312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6291331234766622,0.0,0.1344898465891184,0.0,0.2454345082581907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013692182957975,0.0,0.4235349546267636,0.0,0.0143368722017809,0.0,0.0,0.0,0.0140251487604131,0.0125864529873056,0.0,0.0,0.0216359292059725,0.0,0.0,0.0,0.0,0.0147498257083601,0.0,0.0,0.0,0.0,0.5866216434029262,0.0,0.0,0.0,0.0248895363489777,0.0261567945851901,0.0,0.0,0.0395154888009715,0.0091731553597539,0.0795577549813961,0.0,0.0,0.0891124893367138,0.0,0.0,0.6741386326954356,0.0142491830696053,0.0,0.0124415376484037,0.0,0.0,0.0140301321831719,0.051318150385242,0.0,0.0150734060436292
238,4625,0.1762576140122824,0.0492690884726308,1.0,0.8515843807723382,0.6913692231796416,0.0236305048335123,0.0,0.0,0.0,0.0619469026548672,0.0,0.3712135308641484,0.4585844072405787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2010557613511994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500497392211671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7126982826872145,0.0,0.2550491592241873,0.4629797340056887,0.0,0.0,0.0,0.0,0.0800135866241089,0.1114464859120311,0.0,0.0,0.0,0.2319954272929498,0.0,0.0,0.1882814737332282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0922756078469563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3383033695150328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2784729779922058,0.0,0.3654034752702982,0.7959613948934128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023101302521678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,89,0.0216296277779166,0.0060220817432341,1.0,0.6722354739654886,0.4766729369318591,0.8238453276047261,1.0,1.0,0.0714285714285714,0.0707964601769911,0.1949875002403854,0.397217012543241,0.9716931899055408,1.0,0.0,0.053206714594284,0.027021668818065,0.0,0.2242526379364025,0.0,0.1980577893231117,0.0,0.0942141693492161,0.0,0.0281966421807865,0.2483949895067842,0.0,0.0,0.1494455780931759,0.0548174231539501,0.0,0.2438305569713847,0.0,0.0,0.0,0.0,0.0706585317534058,0.0509247314063817,0.0841966587435409,0.0,0.0,0.0,0.0,0.2839139190119543,0.3059760019242158,0.0,0.0,0.4525829937211624,0.0,0.0,0.0,0.2009879386175073,0.0316546002884799,0.0,0.4128888934219645,0.0,0.0,0.0,0.0,0.1226716530788131,0.0553772304227834,0.0,0.5533809452136482,0.0,0.0,0.0,0.0,0.0074099842972269,0.0052778338316598,0.0,0.0512746570923589,0.0,0.0,0.0,0.0071656862233887,0.6173406880784997,0.0,0.022379838044216,0.2874082367850052,0.0141915376542958,0.0,0.3730092825225281,0.0,0.0,0.0,0.0,0.0,0.0,0.0054493625574533,0.0,0.0,0.0,0.0254329719804196,0.1603673964324509,0.0,0.0178513313914966,0.0134594220020357,0.54834630496864,0.0,0.0,0.0,0.0,0.0,0.0335415117794154,0.0197947617168897,0.0218404474477903,0.0672933829500982,0.03813955478743,0.0576800425286556,0.0,0.0143364646770871,0.0852127667875862,0.3350390735716523,0.0
241,188,0.1332358406452849,0.0372365776211145,1.0,0.8276593977131422,0.6626916271794099,0.1063372717508055,0.1098360655737705,0.6186610770982425,0.0,0.0353982300884955,0.0,0.2711427933172336,0.6735331321150346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638386972088659,0.0,0.1993956337179964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9162115752978306,0.0,0.0,0.0,0.1445288575814123,0.0,0.0,0.0,0.0,0.3047871794691325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112487006285163,0.011915071204541,0.0084866260693015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4215928779426129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0300987630957724,0.0,0.0,0.0,0.0,0.0,0.0,0.0102238972423733,0.0,0.0,0.6889079687960085,0.0,0.0,0.0,0.6141039558137534,0.0,0.0,0.0,0.0,0.0318294865242734,0.0117062995026337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,257,0.0612141589380796,0.017093250211204,1.0,0.761165448507259,0.5830279449211264,0.3308270676691729,0.3934426229508196,0.837899753418682,0.0714285714285714,0.0973451327433628,0.1949875002403854,0.461969774066217,0.8385347667416989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1603671253754498,0.0,0.0,0.0,0.0503753781759608,0.0,0.0,0.0,0.016426692489969,0.0589665881749497,0.0,0.0,0.0,0.0,0.0,0.4735884736481483,0.0,0.0,0.0,0.0,0.0798282097196617,0.0604452141068253,0.0,0.0,0.0,0.0,0.0,0.1684961034515623,0.0,0.0,0.0154272584249165,0.3652921308907616,0.0,0.0,0.0,0.0,0.0187862462801656,0.6151272411016269,0.0090755428998337,0.0,0.0220377200426375,0.0291438353409208,0.0220377200426375,0.2912107390813982,0.0164325292304274,0.0450790660013392,0.4822620721220282,0.0
243,67,0.0980947262288661,0.0274081626707839,1.0,0.8014810190102281,0.631320156210574,0.7841031149301826,0.7016393442622951,0.9383346158853612,0.0,0.0530973451327433,0.0,0.3421441115406376,0.9644716205105508,1.0,0.0,0.0837913611931846,0.0,0.0,0.2568429591796085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722757106692172,0.3362155780582853,0.0863279482335435,0.0,0.2094495822899858,0.0858850270606954,0.0,0.0,0.0,0.0,0.1603952657282265,0.0662975782082705,0.0,0.0,0.0947494317207811,0.232065369733162,0.0,0.0,0.0,0.0,0.3421151218461294,0.0,0.0,0.0,0.0,0.0,0.0,0.674311040561051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742958309356092,0.0,0.0,0.29087529037909,0.1893903955523827,0.0080243936539377,0.0057154529087407,0.0,0.0396615485728334,0.0,0.0,0.0232712573484972,0.0232795177765444,0.5013962750489775,0.0,0.0242354940543353,0.1795610182703176,0.0153682491250847,0.0,0.4039378761779277,0.0152893995396794,0.0,0.0,0.0,0.0282826598898924,0.0214153798332522,0.0118024083641848,0.0,0.0077433743552544,0.0084337280159021,0.0413126743811382,0.0651241824516749,0.0,0.0064438332834197,0.0072877145326221,0.573511909952958,0.0,0.0,0.0089976804109613,0.0,0.0177489475133522,0.0454033172457167,0.0428721449144402,0.0394189652027551,0.0936939975835743,0.0275346333743061,0.0728731092316689,0.0,0.0543381754212632,0.0354916554588421,0.4050076057710405,0.0083398194186759
244,301,0.028764509328467,0.0080175954787776,1.0,0.6966026997482526,0.5057806652146051,0.1987110633727175,0.240983606557377,0.7531641529912869,0.0714285714285714,0.0884955752212389,0.1949875002403854,0.4422148490875525,0.7642960808473535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3440669076488478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6338381126225733,0.0,0.0,0.0,0.0,0.0,0.190718472917089,0.0,0.0,0.0,0.0,0.0,0.0,0.1611031288026632,0.0,0.0,0.0,0.0,0.6461729304343998,0.0,0.0,0.0,0.0,0.0,0.0,0.0174235888977509,0.0,0.0,0.0,0.072975877722384,0.0421176188449708,0.0,0.0356819239250383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287371079908796,0.0175824789910714,0.0,0.0,0.0,0.0433659300602442,0.032836298554588,0.0,0.0,0.0,0.0581916295422228,0.0,0.0499276014424515,0.0,0.0,0.0,0.1517494141630636,0.0,0.0,0.0,0.0,0.0,0.5847837345535432,0.0098604079944936,0.0,0.2633792871852346,0.0474963498312186,0.2633792871852345,0.6130153773842724,0.0,0.0,0.3687187439982032,0.0
247,4737,0.0200505795398678,0.0055804468785504,1.0,0.6657563371040833,0.468939452847542,0.0032223415682062,0.001639344262295,0.0708411076075126,0.0,0.0353982300884955,0.0,0.2711427933172336,0.2027536758401365,1.0,0.0,0.0,0.0,0.0,0.2576275918504457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662442879092948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
