artistID,artist_popularity,num_users,log_artist_popularity,normalized_artist_popularity,normalized_num_users,standardized_artist_popularity,standardized_num_users
20,2.465381241958783e-05,0.0,0.24421107423717664,2.465381241958783e-05,0.0,2.4653812419586814e-05,0.0
21,4.554687379211989e-05,0.0,0.28698760984857513,4.554687379211989e-05,0.0,4.5546873792119214e-05,0.0
22,2.3818089964686547e-05,0.0,0.24182904555015378,2.3818089964686547e-05,0.0,2.381808996468641e-05,0.0
23,0.0007095283642111887,0.0049180327868852455,0.4819757597321015,0.0007095283642111,0.0049180327868852,0.0007095283642111881,0.0049180327868852455
24,0.00012076189473323531,0.0049180327868852455,0.35585471413877695,0.0001207618947332,0.0049180327868852,0.00012076189473323438,0.0049180327868852455
25,0.006336865514288974,0.040983606557377046,0.6383529257682355,0.0063368655142889,0.040983606557377,0.006336865514288972,0.04098360655737704
26,0.00023274870369000716,0.001639344262295082,0.4025019167421412,0.00023274870369,0.001639344262295,0.00023274870369000694,0.0016393442622950815
27,0.0021206457293120036,0.008196721311475409,0.5601532961313276,0.002120645729312,0.0081967213114754,0.0021206457293120027,0.008196721311475407
28,0.0008808514674659516,0.008196721311475409,0.49741414186385213,0.0008808514674659,0.0081967213114754,0.0008808514674659509,0.008196721311475407
30,0.016274859086747574,0.05081967213114754,0.705745478240556,0.0162748590867475,0.0508196721311475,0.016274859086747574,0.05081967213114753
31,0.0008912979981522177,0.0049180327868852455,0.49825577990259184,0.0008912979981522,0.0049180327868852,0.0008912979981522165,0.0049180327868852455
32,0.003867305660055684,0.02459016393442623,0.6030729652375144,0.0038673056600556,0.0245901639344262,0.003867305660055683,0.024590163934426226
34,0.0012059475024225504,0.013114754098360656,0.5198419335029313,0.0012059475024225,0.0131147540983606,0.00120594750242255,0.01311475409836065
36,0.003580652858024544,0.021311475409836064,0.5975713021698069,0.0035806528580245,0.021311475409836,0.0035806528580245435,0.02131147540983606
37,0.00040825041921927646,0.006557377049180328,0.4425436006552162,0.0004082504192192,0.0065573770491803,0.0004082504192192756,0.00655737704918033
38,0.00022564506282334626,0.006557377049180328,0.4002951616379471,0.0002256450628233,0.0065573770491803,0.0002256450628233455,0.00655737704918033
39,0.0057727528572306085,0.01639344262295082,0.6316917970708789,0.0057727528572306,0.0163934426229508,0.005772752857230607,0.016393442622950817
40,0.0019054471971749237,0.021311475409836064,0.5525105922677613,0.0019054471971749,0.021311475409836,0.0019054471971749227,0.02131147540983606
41,0.0009836453294188093,0.009836065573770491,0.5052939242044047,0.0009836453294188,0.0098360655737704,0.0009836453294188084,0.009836065573770487
43,0.0002766241325723245,0.0032786885245901635,0.4148015268886466,0.0002766241325723,0.0032786885245901,0.00027662413257232405,0.003278688524590165
44,6.435062902739875e-05,0.0,0.3113053328125099,6.435062902739875e-05,0.0,6.4350629027398e-05,0.0
45,0.012267152054268473,0.06229508196721311,0.6855468192262211,0.0122671520542684,0.0622950819672131,0.012267152054268475,0.0622950819672131
46,0.00015168362556458275,0.006557377049180328,0.3720443940514602,0.0001516836255645,0.0065573770491803,0.00015168362556458224,0.00655737704918033
47,0.0005465624855054387,0.008196721311475409,0.46335470431955716,0.0005465624855054,0.0081967213114754,0.0005465624855054386,0.008196721311475407
48,0.0001784267441214238,0.0032786885245901635,0.38358851055307847,0.0001784267441214,0.0032786885245901,0.00017842674412142266,0.003278688524590165
49,0.0006343133432700733,0.008196721311475409,0.4739787497097362,0.00063431334327,0.0081967213114754,0.0006343133432700728,0.008196721311475407
50,0.00013831206628616224,0.0032786885245901635,0.3654881196968791,0.0001383120662861,0.0032786885245901,0.00013831206628616127,0.003278688524590165
51,0.14579930375962283,0.18032786885245902,0.8624134725678702,0.1457993037596228,0.180327868852459,0.14579930375962283,0.180327868852459
52,0.007849941018887745,0.036065573770491806,0.6536510186878348,0.0078499410188877,0.0360655737704918,0.007849941018887745,0.0360655737704918
53,0.01848158422891441,0.12131147540983607,0.7148306800973395,0.0184815842289144,0.121311475409836,0.01848158422891441,0.12131147540983604
54,0.006654857908378911,0.027868852459016394,0.6418510791276395,0.0066548579083789,0.0278688524590163,0.006654857908378911,0.027868852459016387
55,0.18774128874252602,0.48688524590163934,0.8804794323145376,0.187741288742526,0.4868852459016393,0.18774128874252607,0.4868852459016393
56,0.07356112620286577,0.2459016393442623,0.8135310026112991,0.0735611262028657,0.2459016393442623,0.07356112620286578,0.24590163934426232
57,0.006522813760504509,0.029508196721311476,0.6404192277345243,0.0065228137605045,0.0295081967213114,0.006522813760504508,0.02950819672131147
58,0.022813551573895207,0.13278688524590163,0.7298768966828811,0.0228135515738952,0.1327868852459016,0.02281355157389521,0.1327868852459016
59,0.028104510435875227,0.1737704918032787,0.7447799977743698,0.0281045104358752,0.1737704918032787,0.028104510435875227,0.17377049180327866
60,0.0017520921267005385,0.001639344262295082,0.546517883222647,0.0017520921267005,0.001639344262295,0.0017520921267005368,0.0016393442622950815
61,0.005361995270646628,0.039344262295081964,0.6264183439527335,0.0053619952706466,0.0393442622950819,0.005361995270646628,0.03934426229508196
62,0.00229405813870402,0.0032786885245901635,0.5657675955076623,0.002294058138704,0.0032786885245901,0.0022940581387040195,0.003278688524590165
63,0.032194118268934646,0.06557377049180328,0.7544870509446635,0.0321941182689346,0.0655737704918032,0.032194118268934646,0.06557377049180325
64,0.02005399602781117,0.11475409836065574,0.720664926384411,0.0200539960278111,0.1147540983606557,0.020053996027811175,0.1147540983606557
65,0.13821010814666426,0.6032786885245902,0.8585938374415993,0.1382101081466642,0.6032786885245902,0.13821010814666432,0.6032786885245901
66,0.004728099788604005,0.029508196721311476,0.6174299803915607,0.004728099788604,0.0295081967213114,0.004728099788604003,0.02950819672131147
67,0.3849325091438483,0.7016393442622951,0.9317836395247023,0.3849325091438483,0.7016393442622951,0.38493250914384836,0.701639344262295
68,0.003909509644028199,0.02622950819672131,0.6038483559869342,0.0039095096440281,0.0262295081967213,0.003909509644028198,0.026229508196721308
69,0.008102329200267933,0.04590163934426229,0.655911991128753,0.0081023292002679,0.0459016393442622,0.008102329200267933,0.045901639344262286
70,0.018741493912388708,0.13770491803278687,0.7158285082513245,0.0187414939123887,0.1377049180327868,0.018741493912388708,0.13770491803278687
71,0.016368042140469066,0.0918032786885246,0.7061534077760393,0.016368042140469,0.0918032786885246,0.01636804214046907,0.09180327868852456
72,0.5437657403101116,0.4606557377049181,0.9564674991461672,0.5437657403101116,0.4606557377049181,0.5437657403101117,0.4606557377049178
73,0.0015130755045987716,0.009836065573770491,0.53604333937645,0.0015130755045987,0.0098360655737704,0.0015130755045987716,0.009836065573770487
74,0.0010638746850893325,0.0,0.5108918977137921,0.0010638746850893,0.0,0.0010638746850893327,0.0
75,0.004916973063411695,0.05081967213114754,0.6202283383454426,0.0049169730634116,0.0508196721311475,0.004916973063411692,0.05081967213114753
76,0.0045747447181296195,0.022950819672131147,0.6150743795242105,0.0045747447181296,0.0229508196721311,0.004574744718129619,0.02295081967213114
77,0.012512018733554548,0.06885245901639345,0.6869589853362837,0.0125120187335545,0.0688524590163934,0.01251201873355455,0.06885245901639343
78,0.0009527235985874619,0.001639344262295082,0.5030136039102764,0.0009527235985874,0.001639344262295,0.000952723598587462,0.0016393442622950815
79,0.0008311259813993254,0.0,0.49326615712616695,0.0008311259813993,0.0,0.0008311259813993244,0.0
80,0.0032810463579424345,0.021311475409836064,0.591328955448347,0.0032810463579424,0.021311475409836,0.003281046357942433,0.02131147540983606
81,0.018369179558730186,0.1737704918032787,0.7143947894694049,0.0183691795587301,0.1737704918032787,0.01836917955873019,0.17377049180327866
82,0.014394483563219687,0.013114754098360656,0.6969730568689301,0.0143944835632196,0.0131147540983606,0.01439448356321969,0.01311475409836065
83,0.0007483894583640983,0.0,0.4857815516098761,0.000748389458364,0.0,0.0007483894583640977,0.0
84,0.0075779133598173785,0.06557377049180328,0.651131233560662,0.0075779133598173,0.0655737704918032,0.007577913359817377,0.06557377049180325
85,0.004595219918274701,0.03278688524590164,0.6153934158121416,0.0045952199182747,0.0327868852459016,0.0045952199182746995,0.03278688524590163
86,0.010255568105321087,0.027868852459016394,0.6727500090616747,0.010255568105321,0.0278688524590163,0.010255568105321088,0.027868852459016387
87,0.000651027792368099,0.0,0.47583480843695625,0.000651027792368,0.0,0.000651027792368098,0.0
88,0.029094841544933244,0.20163934426229507,0.7472544441203731,0.0290948415449332,0.201639344262295,0.029094841544933248,0.20163934426229504
89,0.5396201390725738,1.0,0.9559206546761092,0.5396201390725738,1.0,0.5396201390725739,1.0
90,0.0015878726643124366,0.008196721311475409,0.5394892082698085,0.0015878726643124,0.0081967213114754,0.0015878726643124366,0.008196721311475407
91,0.002992722111001492,0.01639344262295082,0.5847584182297665,0.0029927221110014,0.0163934426229508,0.00299272211100149,0.016393442622950817
92,0.0005891843307054041,0.0,0.46871234362051095,0.0005891843307054,0.0,0.0005891843307054036,0.0
93,0.005957865380991243,0.02459016393442623,0.633946799880572,0.0059578653809912,0.0245901639344262,0.005957865380991241,0.024590163934426226
94,0.0006577135720073092,0.001639344262295082,0.4765639396960176,0.0006577135720073,0.001639344262295,0.000657713572007309,0.0016393442622950815
95,0.0017123953100927276,0.019672131147540982,0.5448811261567388,0.0017123953100927,0.0196721311475409,0.0017123953100927254,0.01967213114754098
96,0.005017259757999849,0.06721311475409837,0.6216708146515345,0.0050172597579998,0.0672131147540983,0.005017259757999848,0.06721311475409834
97,0.016731581408351126,0.12950819672131147,0.7077229818856471,0.0167315814083511,0.1295081967213114,0.016731581408351126,0.12950819672131145
98,0.008209301674495297,0.03442622950819672,0.6568491093918198,0.0082093016744952,0.0344262295081967,0.008209301674495295,0.034426229508196717
99,0.007852448186252449,0.07868852459016394,0.653673834156085,0.0078524481862524,0.0786885245901639,0.007852448186252449,0.07868852459016389
100,0.003015704478511277,0.029508196721311476,0.5853048970646896,0.0030157044785112,0.0295081967213114,0.0030157044785112763,0.02950819672131147
101,0.0062286394563792575,0.006557377049180328,0.6371221954900546,0.0062286394563792,0.0065573770491803,0.0062286394563792575,0.00655737704918033
102,0.00027620627134487385,0.0,0.41469383396189463,0.0002762062713448,0.0,0.00027620627134487255,0.0
103,0.0027135908110644635,0.0180327868852459,0.5777643424586452,0.0027135908110644,0.0180327868852459,0.0027135908110644622,0.018032786885245896
104,0.0001796803278037757,0.0,0.3840864515463845,0.0001796803278037,0.0,0.00017968032780377478,0.0
105,0.00016798021343515776,0.0,0.3792982519451524,0.0001679802134351,0.0,0.00016798021343515722,0.0
106,0.00014750501329007635,0.0,0.3700594263169259,0.00014750501329,0.0,0.00014750501329007502,0.0
107,0.008520608288946024,0.03770491803278688,0.6595083614275442,0.008520608288946,0.0377049180327868,0.008520608288946024,0.037704918032786874
108,9.819738845090069e-05,0.0,0.3411877927752396,9.819738845090069e-05,0.0,9.819738845089987e-05,0.0
109,8.942230267443722e-05,0.0,0.33455814421256025,8.942230267443722e-05,0.0,8.942230267443632e-05,0.0
110,8.942230267443722e-05,0.0,0.33455814421256025,8.942230267443722e-05,0.0,8.942230267443632e-05,0.0
111,8.81687189920853e-05,0.0,0.3335587678746077,8.81687189920853e-05,0.0,8.816871899208463e-05,0.0
112,8.022935567052311e-05,0.0,0.32688251162429716,8.022935567052311e-05,0.0,8.022935567052279e-05,0.0
113,0.00031506736549778344,0.0049180327868852455,0.42407337425352915,0.0003150673654977,0.0049180327868852,0.00031506736549778355,0.0049180327868852455
114,6.936496375680644e-05,0.0,0.31660066189074537,6.936496375680644e-05,0.0,6.936496375680563e-05,0.0
115,6.769351884700387e-05,0.0,0.3148787895754945,6.769351884700387e-05,0.0,6.769351884700352e-05,0.0
116,6.39327677999481e-05,0.0,0.31084581840973696,6.39327677999481e-05,0.0,6.393276779994802e-05,0.0
117,6.267918411759618e-05,0.0,0.3094492740852898,6.267918411759618e-05,0.0,6.26791841175959e-05,0.0
118,5.891843307054041e-05,0.0,0.3050880007047745,5.891843307054041e-05,0.0,5.8918433070540184e-05,0.0
119,5.891843307054041e-05,0.0,0.3050880007047745,5.891843307054041e-05,0.0,5.8918433070540184e-05,0.0
120,0.0003359604268703155,0.0032786885245901635,0.42864947308332074,0.0003359604268703,0.0032786885245901,0.00033596042687031443,0.003278688524590165
121,0.0002686847692507623,0.0032786885245901635,0.4127270792506855,0.0002686847692507,0.0032786885245901,0.0002686847692507609,0.003278688524590165
122,4.471115133721861e-05,0.0,0.2856884059956988,4.471115133721861e-05,0.0,4.471115133721751e-05,0.0
123,4.303970642741604e-05,0.0,0.283016908179895,4.303970642741604e-05,0.0,4.3039706427415404e-05,0.0
124,4.095040029016283e-05,0.0,0.27953064391506854,4.095040029016283e-05,0.0,4.0950400290161795e-05,0.0
125,4.05325390627122e-05,0.0,0.27881250477100067,4.05325390627122e-05,0.0,4.053253906271138e-05,0.0
126,0.0012406299843009537,0.011475409836065573,0.5218665448621818,0.0012406299843009,0.0114754098360655,0.0012406299843009533,0.01147540983606557
127,3.677178801565642e-05,0.0,0.2720021879872301,3.677178801565642e-05,0.0,3.677178801565588e-05,0.0
128,3.677178801565642e-05,0.0,0.2720021879872301,3.677178801565642e-05,0.0,3.677178801565588e-05,0.0
129,3.55182043333045e-05,0.0,0.2695797782630352,3.55182043333045e-05,0.0,3.5518204333303974e-05,0.0
130,3.510034310585386e-05,0.0,0.2687537084455836,3.510034310585386e-05,0.0,3.510034310585377e-05,0.0
131,3.468248187840322e-05,0.0,0.267917976773831,3.468248187840322e-05,0.0,3.4682481878402054e-05,0.0
132,3.7607510470557705e-05,0.001639344262295082,0.2735726741370108,3.7607510470557705e-05,0.001639344262295,3.760751047055758e-05,0.0016393442622950815
133,3.426462065095258e-05,0.0,0.2670723545569212,3.426462065095258e-05,0.0,3.426462065095185e-05,0.0
134,3.175745328624873e-05,0.0,0.2617770254786857,3.175745328624873e-05,0.0,3.175745328624804e-05,0.0
135,3.175745328624873e-05,0.0,0.2617770254786857,3.175745328624873e-05,0.0,3.175745328624804e-05,0.0
136,3.1339592058798085e-05,0.0,0.2608550224491858,3.1339592058798085e-05,0.0,3.133959205879806e-05,0.0
137,0.0004299792030467098,0.006557377049180328,0.4462415607860919,0.0004299792030467,0.0065573770491803,0.0004299792030467084,0.00655737704918033
138,0.0005448910405956362,0.006557377049180328,0.46313618964353,0.0005448910405956,0.0065573770491803,0.000544891040595635,0.00655737704918033
139,2.9668147148995525e-05,0.0,0.257043225760838,2.9668147148995525e-05,0.0,2.9668147148994434e-05,0.0
140,2.9250285921544883e-05,0.0,0.25605763436425627,2.9250285921544883e-05,0.0,2.9250285921544232e-05,0.0
141,0.0004437686235525809,0.0032786885245901635,0.4484928114600829,0.0004437686235525,0.0032786885245901,0.0004437686235525798,0.003278688524590165
142,2.883242469409424e-05,0.0,0.2550582580263038,2.883242469409424e-05,0.0,2.8832424694094248e-05,0.0
143,2.883242469409424e-05,0.0,0.2550582580263038,2.883242469409424e-05,0.0,2.8832424694094248e-05,0.0
144,2.84145634666436e-05,0.0,0.25404470566541526,2.84145634666436e-05,0.0,2.841456346664253e-05,0.0
145,2.7996702239192958e-05,0.0,0.2530165693176664,2.799670223919296e-05,0.0,2.7996702239192327e-05,0.0
146,2.7578841011742316e-05,0.0,0.25197342315085725,2.757884101174232e-05,0.0,2.7578841011742126e-05,0.0
147,2.7578841011742316e-05,0.0,0.25197342315085725,2.757884101174232e-05,0.0,2.7578841011742126e-05,0.0
148,9.94509721332526e-05,0.001639344262295082,0.34208660014039866,9.94509721332526e-05,0.001639344262295,9.945097213325178e-05,0.0016393442622950815
149,2.7160979784291677e-05,0.0,0.25091482240555707,2.716097978429168e-05,0.0,2.7160979784290624e-05,0.0
150,2.6743118556841036e-05,0.0,0.24984030225652087,2.674311855684104e-05,0.0,2.6743118556840422e-05,0.0
151,0.002436130956037238,0.013114754098360656,0.5700596737574721,0.0024361309560372,0.0131147540983606,0.0024361309560372362,0.01311475409836065
152,0.03701957972353465,0.11475409836065574,0.7644663360946587,0.0370195797235346,0.1147540983606557,0.03701957972353467,0.1147540983606557
153,0.008441632516957853,0.05245901639344262,0.6588430438146031,0.0084416325169578,0.0524590163934426,0.008441632516957853,0.05245901639344261
154,0.1610040202428693,0.6426229508196721,0.8695015727073556,0.1610040202428693,0.6426229508196721,0.16100402024286933,0.6426229508196718
155,0.022908823933753954,0.12459016393442625,0.7301746666614274,0.0229088239337539,0.1245901639344262,0.022908823933753954,0.12459016393442619
156,0.0015882905255398872,0.014754098360655738,0.5395079996554195,0.0015882905255398,0.0147540983606557,0.0015882905255398868,0.014754098360655731
157,0.1240550590667738,0.43442622950819676,0.8508732873054285,0.1240550590667738,0.4344262295081967,0.12405505906677382,0.43442622950819654
158,0.00030420297358406677,0.0,0.42157270138528435,0.000304202973584,0.0,0.0003042029735840664,0.0
159,0.06313966719024679,0.3737704918032787,0.8026152506541081,0.0631396671902467,0.3737704918032787,0.06313966719024679,0.3737704918032786
160,0.00029709933271740587,0.0,0.4198890169223014,0.0002970993327174,0.0,0.00029709933271740516,0.0
161,0.04056931085072785,0.19672131147540983,0.771008898177719,0.0405693108507278,0.1967213114754098,0.040569310850727854,0.1967213114754098
162,0.013443431409542028,0.07868852459016394,0.6920891361480098,0.013443431409542,0.0786885245901639,0.013443431409542028,0.07868852459016389
163,0.1947663716984262,0.4213114754098361,0.8831043535676384,0.1947663716984262,0.4213114754098361,0.19476637169842625,0.42131147540983593
164,0.0001897089972625911,0.0,0.3879497839335938,0.0001897089972625,0.0,0.00018970899726259002,0.0
165,0.0005001798892584175,0.006557377049180328,0.4570281984039156,0.0005001798892584,0.0065573770491803,0.0005001798892584175,0.00655737704918033
166,0.01310663526021681,0.11311475409836066,0.6902763128418428,0.0131066352602168,0.1131147540983606,0.013106635260216812,0.11311475409836061
167,0.020692487983355753,0.07540983606557378,0.7229043746968962,0.0206924879833557,0.0754098360655737,0.020692487983355753,0.07540983606557373
168,0.0001683980746626084,0.0,0.3794749003500138,0.0001683980746626,0.0,0.0001683980746626072,0.0
169,0.00016004085011359559,0.0,0.37585619073980797,0.0001600408501135,0.0,0.00016004085011359559,0.0
170,0.006820748815676817,0.05573770491803279,0.6436102188909502,0.0068207488156768,0.0557377049180327,0.006820748815676815,0.055737704918032774
171,0.00733764315403326,0.054098360655737705,0.6488292226630014,0.0073376431540332,0.0540983606557377,0.007337643154033259,0.05409836065573769
172,0.019474422505337135,0.13442622950819672,0.7185695122156854,0.0194744225053371,0.1344262295081967,0.019474422505337135,0.1344262295081967
173,0.1027424650218813,0.3950819672131148,0.8374042641239212,0.1027424650218813,0.3950819672131148,0.10274246502188132,0.39508196721311467
174,0.006280036387355687,0.040983606557377046,0.6377093173968238,0.0062800363873556,0.040983606557377,0.006280036387355686,0.04098360655737704
175,0.001343841707481262,0.019672131147540982,0.5275729844960124,0.0013438417074812,0.0196721311475409,0.001343841707481261,0.01967213114754098
176,0.010362122718321,0.12295081967213116,0.67348852336948,0.010362122718321,0.1229508196721311,0.010362122718321001,0.12295081967213112
177,0.00011825472736853146,0.0,0.35436603022274343,0.0001182547273685,0.0,0.00011825472736853057,0.0
178,0.002060055851331661,0.008196721311475409,0.5580828415006454,0.0020600558513316,0.0081967213114754,0.0020600558513316587,0.008196721311475407
179,0.00015335507047438532,0.001639344262295082,0.372823194604454,0.0001533550704743,0.001639344262295,0.00015335507047438434,0.0016393442622950815
180,0.008376028304248101,0.07868852459016394,0.6582856229752493,0.0083760283042481,0.0786885245901639,0.008376028304248103,0.07868852459016389
181,0.007076897748104059,0.039344262295081964,0.6462441611613894,0.007076897748104,0.0393442622950819,0.007076897748104058,0.03934426229508196
182,0.03167513462444095,0.2098360655737705,0.7533258214747218,0.0316751346244409,0.2098360655737705,0.03167513462444096,0.20983606557377046
183,0.0036546142952833074,0.05245901639344262,0.5990318762719519,0.0036546142952833,0.0524590163934426,0.003654614295283307,0.05245901639344261
184,0.00999064408711738,0.09836065573770493,0.6708800827088137,0.0099906440871173,0.0983606557377049,0.00999064408711738,0.09836065573770489
185,0.0011081679751991005,0.011475409836065573,0.5138043153817163,0.0011081679751991,0.0114754098360655,0.0011081679751991,0.01147540983606557
186,0.00631471886923409,0.039344262295081964,0.6381027967258651,0.006314718869234,0.0393442622950819,0.00631471886923409,0.03934426229508196
187,0.08574261670550687,0.15737704918032785,0.8244800546614531,0.0857426167055068,0.1573770491803278,0.08574261670550687,0.15737704918032783
188,0.033364547567023894,0.1098360655737705,0.7570386249645125,0.0333645475670238,0.1098360655737705,0.0333645475670239,0.10983606557377044
189,0.00490025861431367,0.03278688524590164,0.6199850689186225,0.0049002586143136,0.0327868852459016,0.004900258614313668,0.03278688524590163
190,0.20269403490561977,0.6540983606557377,0.8859551428359417,0.2026940349056197,0.6540983606557377,0.2026940349056198,0.6540983606557376
191,0.02807442442749878,0.13278688524590163,0.7447034669815761,0.0280744244274987,0.1327868852459016,0.02807442442749878,0.1327868852459016
192,0.014614696430086175,0.060655737704918035,0.6980578541242383,0.0146146964300861,0.060655737704918,0.014614696430086178,0.060655737704918014
193,0.007638085376570271,0.08360655737704918,0.6516963093292782,0.0076380853765702,0.0836065573770491,0.00763808537657027,0.08360655737704915
194,0.0019509940709670436,0.006557377049180328,0.5541977739822039,0.001950994070967,0.0065573770491803,0.0019509940709670419,0.00655737704918033
195,0.04748157127521636,0.06885245901639345,0.7822505637319821,0.0474815712752163,0.0688524590163934,0.047481571275216364,0.06885245901639343
196,0.015799750871136196,0.12131147540983607,0.7036285881545264,0.0157997508711361,0.121311475409836,0.015799750871136196,0.12131147540983604
197,0.01726393661212324,0.08032786885245902,0.70996094028044,0.0172639366121232,0.080327868852459,0.01726393661212324,0.08032786885245899
198,0.11591303304989806,0.29508196721311475,0.8460226285881542,0.115913033049898,0.2950819672131147,0.11591303304989808,0.2950819672131147
199,0.026214106242888526,0.2081967213114754,0.7398046201756668,0.0262141062428885,0.2081967213114754,0.02621410624288853,0.20819672131147537
200,0.0018803755235278854,0.019672131147540982,0.5515645822886793,0.0018803755235278,0.0196721311475409,0.0018803755235278841,0.01967213114754098
201,0.003370050799389421,0.008196721311475409,0.5932409788107039,0.0033700507993894,0.0081967213114754,0.0033700507993894195,0.008196721311475407
202,0.005347787988913306,0.03114754098360656,0.6262287952518377,0.0053477879889133,0.0311475409836065,0.005347787988913304,0.03114754098360655
203,0.13297179979934304,0.18524590163934426,0.855833007126038,0.132971799799343,0.1852459016393442,0.13297179979934307,0.1852459016393442
204,0.019246688136376533,0.08360655737704918,0.7177290367248833,0.0192466881363765,0.0836065573770491,0.019246688136376536,0.08360655737704915
205,0.0049796522475292915,0.03114754098360656,0.6211332927332484,0.0049796522475292,0.0311475409836065,0.004979652247529289,0.03114754098360655
206,0.015701135621457845,0.1360655737704918,0.7031812275889519,0.0157011356214578,0.1360655737704918,0.01570113562145784,0.13606557377049178
207,0.12056090348283154,0.40491803278688526,0.8488318218372465,0.1205609034828315,0.4049180327868852,0.12056090348283158,0.4049180327868851
208,0.008841525711628117,0.0639344262295082,0.6621498933394548,0.0088415257116281,0.0639344262295082,0.008841525711628117,0.06393442622950818
209,0.06674580958314581,0.2557377049180328,0.8065839329636529,0.0667458095831458,0.2557377049180328,0.06674580958314583,0.25573770491803277
210,0.015669378168171596,0.13770491803278687,0.7030365640563234,0.0156693781681715,0.1377049180327868,0.015669378168171596,0.13770491803278687
211,0.005887246833552084,0.036065573770491806,0.6330949138684905,0.005887246833552,0.0360655737704918,0.005887246833552083,0.0360655737704918
212,0.02722115180104457,0.17540983606557375,0.7424981207028296,0.0272211518010445,0.1754098360655737,0.027221151801044573,0.17540983606557375
213,0.00016463732361555263,0.001639344262295082,0.37786911943864904,0.0001646373236155,0.001639344262295,0.0001646373236155517,0.0016393442622950815
214,0.0007939363321562183,0.011475409836065573,0.48999847876665525,0.0007939363321562,0.0114754098360655,0.0007939363321562183,0.01147540983606557
215,0.008356388826557922,0.06229508196721311,0.6581179024977853,0.0083563888265579,0.0622950819672131,0.008356388826557922,0.0622950819672131
216,0.0017194989509593886,0.009836065573770491,0.5451767873154288,0.0017194989509593,0.0098360655737704,0.0017194989509593868,0.009836065573770487
217,0.041910227529616956,0.21803278688524588,0.77333240020731,0.0419102275296169,0.2180327868852458,0.04191022752961696,0.21803278688524588
218,0.0005774842163367861,0.006557377049180328,0.4672811664387646,0.0005774842163367,0.0065573770491803,0.0005774842163367849,0.00655737704918033
219,0.0021737141051982353,0.0180327868852459,0.5619187178862204,0.0021737141051982,0.0180327868852459,0.002173714105198233,0.018032786885245896
220,0.048792401945729015,0.36229508196721316,0.7841964390886056,0.048792401945729,0.3622950819672131,0.04879240194572902,0.36229508196721305
221,0.014275810974623705,0.11147540983606558,0.6963815586469377,0.0142758109746237,0.1114754098360655,0.014275810974623708,0.11147540983606553
222,0.016798857065970677,0.09508196721311477,0.708009700357839,0.0167988570659706,0.0950819672131147,0.01679885706597068,0.09508196721311472
223,0.012762317608797482,0.06721311475409837,0.6883742010256575,0.0127623176087974,0.0672131147540983,0.012762317608797483,0.06721311475409834
224,7.939363321562183e-05,0.001639344262295082,0.3261420465174249,7.939363321562183e-05,0.001639344262295,7.939363321562108e-05,0.0016393442622950815
225,0.03418982349123891,0.20327868852459016,0.7587845058139041,0.0341898234912389,0.2032786885245901,0.03418982349123892,0.20327868852459013
